timestamp_utc,frame_type,src_mac,dst_mac,bssid,ssid,rssi_dbm,channel,freq_mhz,gps_lat,gps_lon,gps_alt_m,gps_fix,gps_num_sats,gps_hdop,gps_age_ms,src_vendor,frame_len,ie_ids,ie_fingerprint,ie_vendor_ouis,seq_ctl,_match_delta_ms,dst_vendor_pcap,bssid_vendor_pcap,seq_num
2025-12-15 10:08:30+00:00,beacon,00:f8:cc:b6:10:93,ff:ff:ff:ff:ff:ff,00:f8:cc:b6:10:93,,-90,11,2462,31.2894395,34.81279416666667,355.7,1,10,1.08,327,,256,"1,50,48,45,127,255",1:82848b962430486c;50:0c121860;48:0100000fac040200000fac09000fac040200000fac08000fac18cc00;45:ad0917ffffff0000000000000000000000000000000000000000;127:84000882010040c0014020;255:23050018120010202042c00202950000cc00eaffeaff1a1cc7711c07,,44400,945.111036,Broadcast,,2775
2025-12-15 10:08:30+00:00,beacon,2c:79:d7:9c:b7:18,ff:ff:ff:ff:ff:ff,2c:79:d7:9c:b7:18,Ofek,-88,11,2462,31.2894395,34.81279416666667,355.7,1,10,1.08,327,Sagemcom,256,"1,48,50,45,127,221,221",1:82848b962430486c;48:0100000fac020200000fac04000fac020100000fac020800;50:0c121860;45:bc1916ffff000000000000000000000000000000000000000000;127:0400000000000040;221:0010180200004c0000;221:0050f20101000050f20202000050f2040050f20201000050f202,"001018,0050f2",38656,956.653118,Broadcast,Sagemcom,2416
2025-12-15 10:08:31+00:00,beacon,48:29:52:a1:bc:5e,ff:ff:ff:ff:ff:ff,48:29:52:a1:bc:5e,Fiber 4K-5266,-88,6,2437,31.289415666666667,34.81281116666667,356.2,1,11,1.06,389,Sagemcom,256,"1,48,50,45,127,221",1:82848b962430486c;48:0100000fac020200000fac04000fac020100000fac020800;50:0c121860;45:bc1916ffff000000000000000000000000000000000000000000;127:0400000000000040;221:0010180200004c0000,001018,40800,137.285948,Broadcast,Sagemcom,2550
2025-12-15 10:08:31+00:00,beacon,2c:79:d7:9c:b7:18,ff:ff:ff:ff:ff:ff,2c:79:d7:9c:b7:18,Ofek,-84,6,2437,31.289415666666667,34.81281116666667,356.2,1,11,1.06,389,Sagemcom,256,"1,48,50,45,127,221,221",1:82848b962430486c;48:0100000fac020200000fac04000fac020100000fac020800;50:0c121860;45:bc1916ffff000000000000000000000000000000000000000000;127:0400000000000040;221:0010180200004c0000;221:0050f20101000050f20202000050f2040050f20201000050f202,"001018,0050f2",38656,43.346882,Broadcast,Sagemcom,2416
2025-12-15 10:08:31+00:00,beacon,00:f8:cc:b6:10:93,ff:ff:ff:ff:ff:ff,00:f8:cc:b6:10:93,,-90,11,2462,31.2894395,34.81279416666667,355.7,1,10,1.08,327,,256,"1,50,48,45,127,255",1:82848b962430486c;50:0c121860;48:0100000fac040200000fac09000fac040200000fac08000fac18cc00;45:ad0917ffffff0000000000000000000000000000000000000000;127:84000882010040c0014020;255:23050018120010202042c00202950000cc00eaffeaff1a1cc7711c07,,44432,47.497988,Broadcast,,2777
2025-12-15 10:08:31+00:00,beacon,48:29:52:a1:bc:5e,ff:ff:ff:ff:ff:ff,48:29:52:a1:bc:5e,Fiber 4K-5266,-90,11,2462,31.2894395,34.81279416666667,355.7,1,10,1.08,328,Sagemcom,256,"1,48,50,45,127,221",1:82848b962430486c;48:0100000fac020200000fac04000fac020100000fac020800;50:0c121860;45:bc1916ffff000000000000000000000000000000000000000000;127:0400000000000040;221:0010180200004c0000,001018,40800,137.285948,Broadcast,Sagemcom,2550
2025-12-15 10:08:31+00:00,beacon,2c:79:d7:9c:b7:18,ff:ff:ff:ff:ff:ff,2c:79:d7:9c:b7:18,Ofek,-90,11,2462,31.2894395,34.81279416666667,355.7,1,10,1.08,328,Sagemcom,256,"1,48,50,45,127,221,221",1:82848b962430486c;48:0100000fac020200000fac04000fac020100000fac020800;50:0c121860;45:bc1916ffff000000000000000000000000000000000000000000;127:0400000000000040;221:0010180200004c0000;221:0050f20101000050f20202000050f2040050f20201000050f202,"001018,0050f2",38656,43.346882,Broadcast,Sagemcom,2416
2025-12-15 10:08:31+00:00,beacon,2c:79:d7:9c:b7:18,ff:ff:ff:ff:ff:ff,2c:79:d7:9c:b7:18,Ofek,-84,6,2437,31.289415666666667,34.81281116666667,356.2,1,11,1.06,389,Sagemcom,256,"1,48,50,45,127,221,221",1:82848b962430486c;48:0100000fac020200000fac04000fac020100000fac020800;50:0c121860;45:bc1916ffff000000000000000000000000000000000000000000;127:0400000000000040;221:0010180200004c0000;221:0050f20101000050f20202000050f2040050f20201000050f202,"001018,0050f2",38656,43.346882,Broadcast,Sagemcom,2416
2025-12-15 10:08:31+00:00,beacon,2c:79:d7:9c:b7:18,ff:ff:ff:ff:ff:ff,2c:79:d7:9c:b7:18,Ofek,-89,11,2462,31.2894395,34.81279416666667,355.7,1,10,1.08,328,Sagemcom,256,"1,48,50,45,127,221,221",1:82848b962430486c;48:0100000fac020200000fac04000fac020100000fac020800;50:0c121860;45:bc1916ffff000000000000000000000000000000000000000000;127:0400000000000040;221:0010180200004c0000;221:0050f20101000050f20202000050f2040050f20201000050f202,"001018,0050f2",38656,43.346882,Broadcast,Sagemcom,2416
2025-12-15 10:08:32+00:00,probe-req,9a:ad:7b:1c:c7:5c,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-84,6,2437,31.289415666666667,34.81281116666667,356.2,1,11,1.06,390,,215,"1,50,45,127,255,255,221,221,221,221",1:82848b96;50:0c1218243048606c;45:2d001bffff000000000000000000000000000000000000000000;127:0400488001400040002120;255:020028;255:23010808180080203002800d019e000c0000f5fff5ff391cc7711c07;221:00904c0408bf0c7678910ffaff0000faff0020;221:0050f208001100;221:00101802000010000000;221:506f9a16030101650101,"00904c,0050f2,001018,506f9a",17424,294.965029,Broadcast,Broadcast,1089
