timestamp_utc,frame_type,src_mac,dst_mac,bssid,ssid,rssi_dbm,channel,freq_mhz,gps_lat,gps_lon,gps_alt_m,gps_fix,gps_num_sats,gps_hdop,gps_age_ms,seq_ctl,seq_num,cluster_id
2025-12-15 09:59:06+00:00,beacon,da:d8:e5:a1:fa:32,Broadcast,da:d8:e5:a1:fa:32,Dima,-89,11,2462,31.28977633333333,34.81317266666667,354.9,1,11,1.04,66,,,0
2025-12-15 09:59:06+00:00,beacon,8a:d8:e5:a1:fa:33,Broadcast,8a:d8:e5:a1:fa:33,,-90,11,2462,31.28977633333333,34.81317266666667,354.9,1,11,1.04,68,,,0
2025-12-15 09:59:06+00:00,beacon,fa:8f:ca:7f:10:55,Broadcast,fa:8f:ca:7f:10:55,JBL Bar 5.1_8584.l025,-86,11,2462,31.28977633333333,34.81317266666667,354.9,1,11,1.04,68,,,0
2025-12-15 09:59:07+00:00,beacon,88:c3:97:cc:80:4f,Broadcast,88:c3:97:cc:80:4f,Xiaomi_atias,-88,11,2462,31.28977633333333,34.81317266666667,354.9,1,11,1.04,69,,,0
2025-12-15 09:59:07+00:00,beacon,94:4e:5b:6e:cd:61,Broadcast,94:4e:5b:6e:cd:61,HotKG,-90,11,2462,31.28977633333333,34.81317266666667,354.9,1,11,1.04,69,,,0
2025-12-15 09:59:07+00:00,beacon,00:f8:cc:b6:10:90,Broadcast,00:f8:cc:b6:10:90,Klod,-87,11,2462,31.28977633333333,34.81317266666667,354.9,1,11,1.04,69,,,0
2025-12-15 09:59:07+00:00,beacon,00:f8:cc:b6:10:93,Broadcast,00:f8:cc:b6:10:93,,-86,11,2462,31.28977633333333,34.81317266666667,354.9,1,11,1.04,70,,,0
2025-12-15 09:59:07+00:00,beacon,94:4e:5b:6e:cd:61,Broadcast,94:4e:5b:6e:cd:61,HotKG,-87,11,2462,31.28977633333333,34.81317266666667,354.9,1,11,1.04,70,,,0
2025-12-15 09:59:07+00:00,beacon,00:f8:cc:b6:10:90,Broadcast,00:f8:cc:b6:10:90,Klod,-86,11,2462,31.28977633333333,34.81317266666667,354.9,1,11,1.04,70,,,0
2025-12-15 09:59:07+00:00,beacon,00:f8:cc:b6:10:93,Broadcast,00:f8:cc:b6:10:93,,-87,11,2462,31.28977633333333,34.81317266666667,354.9,1,11,1.04,71,,,0
2025-12-15 09:59:07+00:00,beacon,94:4e:5b:6e:cd:61,Broadcast,94:4e:5b:6e:cd:61,HotKG,-91,11,2462,31.28977633333333,34.81317266666667,354.9,1,11,1.04,71,,,0
2025-12-15 09:59:07+00:00,probe-resp,2c:79:d7:9c:b7:18,be:88:6d:71:b1:d1,2c:79:d7:9c:b7:18,Ofek,-89,11,2462,31.28977633333333,34.81317266666667,354.9,1,11,1.04,71,,,0
2025-12-15 09:59:07+00:00,probe-resp,2c:79:d7:9c:b7:18,be:88:6d:71:b1:d1,2c:79:d7:9c:b7:18,Ofek,-89,11,2462,31.28977633333333,34.81317266666667,354.9,1,11,1.04,71,,,0
2025-12-15 09:59:07+00:00,beacon,00:f8:cc:b6:10:90,Broadcast,00:f8:cc:b6:10:90,Klod,-90,11,2462,31.28977633333333,34.81317266666667,354.9,1,11,1.04,72,,,0
2025-12-15 09:59:08+00:00,beacon,00:f8:cc:b6:10:90,Broadcast,00:f8:cc:b6:10:90,Klod,-89,11,2462,31.2896875,34.813169,357.1,1,11,1.04,177,,,0
2025-12-15 09:59:08+00:00,beacon,00:f8:cc:b6:10:93,Broadcast,00:f8:cc:b6:10:93,,-92,11,2462,31.2896875,34.813169,357.1,1,11,1.04,177,,,0
2025-12-15 09:59:08+00:00,beacon,00:f8:cc:b6:10:90,Broadcast,00:f8:cc:b6:10:90,Klod,-89,11,2462,31.2896875,34.813169,357.1,1,11,1.04,177,,,0
2025-12-15 09:59:08+00:00,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,-52,11,2462,31.2896875,34.813169,357.1,1,11,1.04,178,,,0
2025-12-15 09:59:11+00:00,beacon,3a:46:32:52:a7:4e,Broadcast,3a:46:32:52:a7:4e,M-WM-^T-iPhone M-WM-,-68,11,2462,31.2896875,34.813169,357.1,1,11,1.04,178,,,0
2025-12-15 09:59:11+00:00,beacon,78:f5:05:ac:53:64,Broadcast,78:f5:05:ac:53:64,MTW-50841436,-91,11,2462,31.2896875,34.813169,357.1,1,11,1.04,178,,,0
2025-12-15 09:59:11+00:00,beacon,3a:46:32:52:a7:4e,Broadcast,3a:46:32:52:a7:4e,M-WM-^T-iPhone M-WM-,-68,11,2462,31.2896875,34.813169,357.1,1,11,1.04,178,,,0
2025-12-15 09:59:11+00:00,beacon,58:ea:1f:42:59:d8,Broadcast,58:ea:1f:42:59:d8,ariel,-92,11,2462,31.2896875,34.813169,357.1,1,11,1.04,179,,,0
2025-12-15 09:59:11+00:00,beacon,78:f5:05:ac:53:64,Broadcast,78:f5:05:ac:53:64,MTW-50841436,-90,11,2462,31.2896875,34.813169,357.1,1,11,1.04,179,,,0
2025-12-15 09:59:11+00:00,beacon,3a:46:32:52:a7:4e,Broadcast,3a:46:32:52:a7:4e,M-WM-^T-iPhone M-WM-,-66,11,2462,31.2896875,34.813169,357.1,1,11,1.04,179,,,0
2025-12-15 09:59:11+00:00,beacon,3a:46:32:52:a7:4e,Broadcast,3a:46:32:52:a7:4e,M-WM-^T-iPhone M-WM-,-68,11,2462,31.2896875,34.813169,357.1,1,11,1.04,179,,,0
2025-12-15 09:59:12+00:00,beacon,c8:70:23:16:8d:f0,Broadcast,c8:70:23:16:8d:f0,Limor,-89,11,2462,31.2896875,34.813169,357.1,1,11,1.04,180,,,0
2025-12-15 09:59:12+00:00,beacon,48:29:52:a1:bc:5e,Broadcast,48:29:52:a1:bc:5e,Fiber 4K-5266,-88,11,2462,31.2896875,34.813169,357.1,1,11,1.04,180,,,0
2025-12-15 09:59:12+00:00,beacon,2c:79:d7:9c:b7:18,Broadcast,2c:79:d7:9c:b7:18,Ofek,-91,11,2462,31.2896875,34.813169,357.1,1,11,1.04,180,,,0
2025-12-15 09:59:12+00:00,beacon,18:7c:0b:db:55:c3,Broadcast,18:7c:0b:db:55:c3,Recover.Me-1B55C0,-90,11,2462,31.2896875,34.813169,357.1,1,11,1.04,180,,,0
2025-12-15 09:59:12+00:00,beacon,18:7c:0b:1b:55:c8,Broadcast,18:7c:0b:1b:55:c8,YafeNof,-86,11,2462,31.2896875,34.813169,357.1,1,11,1.04,181,,,0
2025-12-15 09:59:12+00:00,beacon,8c:de:f9:21:a5:82,Broadcast,8c:de:f9:21:a5:82,Libi'sPalace,-85,11,2462,31.2896875,34.813169,357.1,1,11,1.04,181,,,0
2025-12-15 09:59:12+00:00,beacon,c8:70:23:16:8d:f0,Broadcast,c8:70:23:16:8d:f0,Limor,-90,11,2462,31.2896875,34.813169,357.1,1,11,1.04,181,,,0
2025-12-15 09:59:12+00:00,beacon,48:29:52:a1:bc:5e,Broadcast,48:29:52:a1:bc:5e,Fiber 4K-5266,-90,11,2462,31.2896875,34.813169,357.1,1,11,1.04,182,,,0
2025-12-15 09:59:12+00:00,beacon,18:7c:0b:db:55:c3,Broadcast,18:7c:0b:db:55:c3,Recover.Me-1B55C0,-91,11,2462,31.2896875,34.813169,357.1,1,11,1.04,182,,,0
2025-12-15 09:59:12+00:00,beacon,18:7c:0b:1b:55:c8,Broadcast,18:7c:0b:1b:55:c8,YafeNof,-90,11,2462,31.2896875,34.813169,357.1,1,11,1.04,182,,,0
2025-12-15 09:59:12+00:00,beacon,8c:de:f9:21:a5:82,Broadcast,8c:de:f9:21:a5:82,Libi'sPalace,-88,11,2462,31.2896875,34.813169,357.1,1,11,1.04,182,,,0
2025-12-15 09:59:12+00:00,beacon,48:29:52:a1:bc:5e,Broadcast,48:29:52:a1:bc:5e,Fiber 4K-5266,-90,11,2462,31.2896875,34.813169,357.1,1,11,1.04,183,,,0
2025-12-15 09:59:12+00:00,beacon,18:7c:0b:db:55:c3,Broadcast,18:7c:0b:db:55:c3,Recover.Me-1B55C0,-90,11,2462,31.2896875,34.813169,357.1,1,11,1.04,183,,,0
2025-12-15 09:59:12+00:00,beacon,18:7c:0b:1b:55:c8,Broadcast,18:7c:0b:1b:55:c8,YafeNof,-89,11,2462,31.2896875,34.813169,357.1,1,11,1.04,183,,,0
2025-12-15 09:59:12+00:00,beacon,48:29:52:a1:bc:5e,Broadcast,48:29:52:a1:bc:5e,Fiber 4K-5266,-87,11,2462,31.2896875,34.813169,357.1,1,11,1.04,184,,,0
2025-12-15 09:59:12+00:00,beacon,18:7c:0b:db:55:c3,Broadcast,18:7c:0b:db:55:c3,Recover.Me-1B55C0,-88,11,2462,31.2896875,34.813169,357.1,1,11,1.04,184,,,0
2025-12-15 09:59:12+00:00,beacon,18:7c:0b:1b:55:c8,Broadcast,18:7c:0b:1b:55:c8,YafeNof,-89,11,2462,31.2896875,34.813169,357.1,1,11,1.04,184,,,0
2025-12-15 09:59:12+00:00,beacon,8c:de:f9:21:a5:82,Broadcast,8c:de:f9:21:a5:82,Libi'sPalace,-88,11,2462,31.2896875,34.813169,357.1,1,11,1.04,184,,,0
2025-12-15 09:59:12+00:00,beacon,48:29:52:a1:bc:5e,Broadcast,48:29:52:a1:bc:5e,Fiber 4K-5266,-89,11,2462,31.2896875,34.813169,357.1,1,11,1.04,185,,,0
2025-12-15 09:59:12+00:00,beacon,18:7c:0b:db:55:c3,Broadcast,18:7c:0b:db:55:c3,Recover.Me-1B55C0,-88,11,2462,31.2896875,34.813169,357.1,1,11,1.04,185,,,0
2025-12-15 09:59:12+00:00,beacon,18:7c:0b:1b:55:c8,Broadcast,18:7c:0b:1b:55:c8,YafeNof,-89,6,2437,31.2896415,34.813168,358.1,1,11,1.04,246,,,0
2025-12-15 09:59:12+00:00,beacon,8c:de:f9:21:a5:82,Broadcast,8c:de:f9:21:a5:82,Libi'sPalace,-86,6,2437,31.2896415,34.813168,358.1,1,11,1.04,247,,,0
2025-12-15 09:59:13+00:00,beacon,20:b0:01:36:65:77,Broadcast,20:b0:01:36:65:77,Liat,-89,6,2437,31.2896415,34.813168,358.1,1,11,1.04,247,,,0
2025-12-15 09:59:13+00:00,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,M-WM-^T-iPhone M-WM-,-19,6,2437,31.2896415,34.813168,358.1,1,11,1.04,247,,,0
2025-12-15 09:59:14+00:00,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,M-WM-^T-iPhone M-WM-,-46,6,2437,31.2896415,34.813168,358.1,1,11,1.04,248,,,0
2025-12-15 09:59:14+00:00,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,M-WM-^T-iPhone M-WM-,-50,6,2437,31.2896415,34.813168,358.1,1,11,1.04,248,,,0
2025-12-15 09:59:14+00:00,probe-req,00:95:69:85:02:25,Broadcast,Broadcast,,-86,6,2437,31.2896415,34.813168,358.1,1,11,1.04,248,,,0
2025-12-15 09:59:14+00:00,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,-26,6,2437,31.2896415,34.813168,358.1,1,11,1.04,248,,,0
2025-12-15 09:59:14+00:00,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,-61,6,2437,31.2896415,34.813168,358.1,1,11,1.04,249,,,0
2025-12-15 09:59:14+00:00,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,-33,6,2437,31.2896415,34.813168,358.1,1,11,1.04,249,,,0
2025-12-15 09:59:14+00:00,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,-67,6,2437,31.2896415,34.813168,358.1,1,11,1.04,249,,,0
2025-12-15 09:59:15+00:00,beacon,b6:a7:b9:05:65:83,Broadcast,b6:a7:b9:05:65:83,Noam2,-87,6,2437,31.2896415,34.813168,358.1,1,11,1.04,249,,,0
2025-12-15 09:59:15+00:00,beacon,3a:46:32:52:a7:4e,Broadcast,3a:46:32:52:a7:4e,M-WM-^T-iPhone M-WM-,-62,6,2437,31.2896415,34.813168,358.1,1,11,1.04,250,,,0
2025-12-15 09:59:15+00:00,action,88:a2:9e:09:94:05,3a:46:32:52:a7:4e,3a:46:32:52:a7:4e,,-29,6,2437,31.2896415,34.813168,358.1,1,11,1.04,250,,,0
2025-12-15 09:59:15+00:00,action,3a:46:32:52:a7:4e,88:a2:9e:09:94:05,3a:46:32:52:a7:4e,,-65,6,2437,31.2896415,34.813168,358.1,1,11,1.04,250,,,0
2025-12-15 09:59:15+00:00,action,88:a2:9e:09:94:05,3a:46:32:52:a7:4e,3a:46:32:52:a7:4e,,-28,6,2437,31.2896415,34.813168,358.1,1,11,1.04,250,,,0
2025-12-15 09:59:15+00:00,action,3a:46:32:52:a7:4e,88:a2:9e:09:94:05,3a:46:32:52:a7:4e,,-63,6,2437,31.2896415,34.813168,358.1,1,11,1.04,251,,,0
2025-12-15 09:59:15+00:00,action,3a:46:32:52:a7:4e,88:a2:9e:09:94:05,3a:46:32:52:a7:4e,,-64,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,272,,,0
2025-12-15 09:59:15+00:00,action,88:a2:9e:09:94:05,3a:46:32:52:a7:4e,3a:46:32:52:a7:4e,,-27,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,272,,,0
2025-12-15 09:59:15+00:00,action,88:a2:9e:09:94:05,3a:46:32:52:a7:4e,3a:46:32:52:a7:4e,,-26,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,273,,,0
2025-12-15 09:59:15+00:00,beacon,b0:1f:47:25:06:6b,Broadcast,b0:1f:47:25:06:6b,bar,-89,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,273,,,0
2025-12-15 09:59:15+00:00,action,88:a2:9e:09:94:05,3a:46:32:52:a7:4e,3a:46:32:52:a7:4e,,-26,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,274,,,0
2025-12-15 09:59:15+00:00,action,3a:46:32:52:a7:4e,88:a2:9e:09:94:05,3a:46:32:52:a7:4e,,-65,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,274,,,0
2025-12-15 09:59:15+00:00,action,88:a2:9e:09:94:05,3a:46:32:52:a7:4e,3a:46:32:52:a7:4e,,-28,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,275,,,0
2025-12-15 09:59:15+00:00,action,88:a2:9e:09:94:05,3a:46:32:52:a7:4e,3a:46:32:52:a7:4e,,-28,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,275,,,0
2025-12-15 09:59:15+00:00,beacon,3a:46:32:52:a7:4e,Broadcast,3a:46:32:52:a7:4e,M-WM-^T-iPhone M-WM-,-61,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,275,,,0
2025-12-15 09:59:15+00:00,action,88:a2:9e:09:94:05,3a:46:32:52:a7:4e,3a:46:32:52:a7:4e,,-25,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,276,,,0
2025-12-15 09:59:15+00:00,action,3a:46:32:52:a7:4e,88:a2:9e:09:94:05,3a:46:32:52:a7:4e,,-64,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,276,,,0
2025-12-15 09:59:15+00:00,action,88:a2:9e:09:94:05,3a:46:32:52:a7:4e,3a:46:32:52:a7:4e,,-54,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,277,,,0
2025-12-15 09:59:15+00:00,beacon,b6:a7:b9:05:65:83,Broadcast,b6:a7:b9:05:65:83,Noam2,-88,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,277,,,0
2025-12-15 09:59:16+00:00,beacon,00:f8:cc:b5:b2:30,Broadcast,00:f8:cc:b5:b2:30,Roni,-92,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,278,,,0
2025-12-15 09:59:16+00:00,beacon,3a:46:32:52:a7:4e,Broadcast,3a:46:32:52:a7:4e,M-WM-^T-iPhone M-WM-,-61,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,278,,,0
2025-12-15 09:59:16+00:00,beacon,b0:1f:47:25:06:6b,Broadcast,b0:1f:47:25:06:6b,bar,-91,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,279,,,0
2025-12-15 09:59:16+00:00,beacon,88:c3:97:cc:80:4f,Broadcast,88:c3:97:cc:80:4f,Xiaomi_atias,-88,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,279,,,0
2025-12-15 09:59:16+00:00,beacon,8e:c3:97:cc:80:4f,Broadcast,8e:c3:97:cc:80:4f,,-90,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,280,,,0
2025-12-15 09:59:16+00:00,beacon,00:f8:cc:b6:10:90,Broadcast,00:f8:cc:b6:10:90,Klod,-91,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,280,,,0
2025-12-15 09:59:17+00:00,beacon,00:f8:cc:b6:10:93,Broadcast,00:f8:cc:b6:10:93,,-91,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,280,,,0
2025-12-15 09:59:17+00:00,beacon,2c:79:d7:9c:b7:18,Broadcast,2c:79:d7:9c:b7:18,Ofek,-90,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,281,,,0
2025-12-15 09:59:17+00:00,beacon,88:c3:97:cc:80:4f,Broadcast,88:c3:97:cc:80:4f,Xiaomi_atias,-88,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,281,,,0
2025-12-15 09:59:17+00:00,beacon,8e:c3:97:cc:80:4f,Broadcast,8e:c3:97:cc:80:4f,,-90,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,282,,,0
2025-12-15 09:59:17+00:00,beacon,00:f8:cc:b6:10:90,Broadcast,00:f8:cc:b6:10:90,Klod,-88,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,282,,,0
2025-12-15 09:59:17+00:00,beacon,00:f8:cc:b6:10:93,Broadcast,00:f8:cc:b6:10:93,,-91,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,283,,,0
2025-12-15 09:59:17+00:00,beacon,88:c3:97:cc:80:4f,Broadcast,88:c3:97:cc:80:4f,Xiaomi_atias,-93,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,283,,,0
2025-12-15 09:59:17+00:00,beacon,8e:c3:97:cc:80:4f,Broadcast,8e:c3:97:cc:80:4f,,-88,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,283,,,0
2025-12-15 09:59:17+00:00,beacon,00:f8:cc:b6:10:90,Broadcast,00:f8:cc:b6:10:90,Klod,-92,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,284,,,0
2025-12-15 09:59:17+00:00,beacon,00:f8:cc:b6:10:93,Broadcast,00:f8:cc:b6:10:93,,-90,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,284,,,0
2025-12-15 09:59:17+00:00,beacon,2c:79:d7:9c:b7:18,Broadcast,2c:79:d7:9c:b7:18,Ofek,-91,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,285,,,0
2025-12-15 09:59:17+00:00,beacon,88:c3:97:cc:80:4f,Broadcast,88:c3:97:cc:80:4f,Xiaomi_atias,-89,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,285,,,0
2025-12-15 09:59:17+00:00,beacon,8e:c3:97:cc:80:4f,Broadcast,8e:c3:97:cc:80:4f,,-92,11,2462,31.289626833333333,34.813168,358.1,1,11,1.04,286,,,0
2025-12-15 09:59:17+00:00,beacon,00:f8:cc:b6:10:90,Broadcast,00:f8:cc:b6:10:90,Klod,-87,6,2437,31.28958533333333,34.81316233333333,357.9,1,11,1.04,346,,,0
2025-12-15 09:59:17+00:00,beacon,00:f8:cc:b6:10:93,Broadcast,00:f8:cc:b6:10:93,,-92,6,2437,31.28958533333333,34.81316233333333,357.9,1,11,1.04,346,,,0
2025-12-15 09:59:17+00:00,beacon,2c:79:d7:9c:b7:18,Broadcast,2c:79:d7:9c:b7:18,Ofek,-91,6,2437,31.28958533333333,34.81316233333333,357.9,1,11,1.04,347,,,0
2025-12-15 09:59:17+00:00,beacon,00:f8:cc:b6:10:90,Broadcast,00:f8:cc:b6:10:90,Klod,-92,6,2437,31.28958533333333,34.81316233333333,357.9,1,11,1.04,347,,,0
2025-12-15 09:59:17+00:00,beacon,00:f8:cc:b6:10:93,Broadcast,00:f8:cc:b6:10:93,,-92,6,2437,31.28958533333333,34.81316233333333,357.9,1,11,1.04,348,,,0
2025-12-15 09:59:20+00:00,beacon,00:f8:cc:b5:b2:33,Broadcast,00:f8:cc:b5:b2:33,,-93,6,2437,31.28958533333333,34.81316233333333,357.9,1,11,1.04,348,,,0
2025-12-15 09:59:20+00:00,beacon,78:f5:05:ac:53:64,Broadcast,78:f5:05:ac:53:64,MTW-50841436,-90,6,2437,31.28958533333333,34.81316233333333,357.9,1,11,1.04,349,,,0
2025-12-15 09:59:20+00:00,beacon,58:fc:20:80:9a:00,Broadcast,58:fc:20:80:9a:00,Hodaya,-90,6,2437,31.28958533333333,34.81316233333333,357.9,1,11,1.04,349,,,0
2025-12-15 09:59:20+00:00,beacon,b6:a7:b9:05:65:82,Broadcast,b6:a7:b9:05:65:82,,-89,6,2437,31.28958533333333,34.81316233333333,357.9,1,11,1.04,349,,,0
2025-12-15 09:59:20+00:00,beacon,b6:a7:b9:05:65:83,Broadcast,b6:a7:b9:05:65:83,Noam2,-88,6,2437,31.28958533333333,34.81316233333333,357.9,1,11,1.04,350,,,0
2025-12-15 09:59:20+00:00,beacon,00:f8:cc:b5:b2:30,Broadcast,00:f8:cc:b5:b2:30,Roni,-91,6,2437,31.28958533333333,34.81316233333333,357.9,1,11,1.04,350,,,0
2025-12-15 09:59:20+00:00,beacon,00:f8:cc:b5:b2:33,Broadcast,00:f8:cc:b5:b2:33,,-93,6,2437,31.28958533333333,34.81316233333333,357.9,1,11,1.04,351,,,0
2025-12-15 09:59:20+00:00,beacon,78:f5:05:ac:53:64,Broadcast,78:f5:05:ac:53:64,MTW-50841436,-90,6,2437,31.28958533333333,34.81316233333333,357.9,1,11,1.04,351,,,0
2025-12-15 09:59:20+00:00,beacon,58:fc:20:80:9a:00,Broadcast,58:fc:20:80:9a:00,Hodaya,-91,6,2437,31.28958533333333,34.81316233333333,357.9,1,11,1.04,352,,,0
2025-12-15 09:59:20+00:00,beacon,b6:a7:b9:05:65:82,Broadcast,b6:a7:b9:05:65:82,,-85,6,2437,31.28958533333333,34.81316233333333,357.9,1,11,1.04,352,,,0
2025-12-15 09:59:20+00:00,beacon,3a:46:32:52:a7:4e,Broadcast,3a:46:32:52:a7:4e,M-WM-^T-iPhone M-WM-,-67,11,2462,31.28955433333333,34.813160833333335,357.7,1,11,1.04,390,,,0
2025-12-15 09:59:20+00:00,beacon,b6:a7:b9:05:65:82,Broadcast,b6:a7:b9:05:65:82,,-86,11,2462,31.28955433333333,34.813160833333335,357.7,1,11,1.04,391,,,0
2025-12-15 09:59:20+00:00,beacon,b6:a7:b9:05:65:83,Broadcast,b6:a7:b9:05:65:83,Noam2,-85,11,2462,31.28955433333333,34.813160833333335,357.7,1,11,1.04,391,,,0
2025-12-15 09:59:20+00:00,beacon,00:f8:cc:b5:b2:33,Broadcast,00:f8:cc:b5:b2:33,,-92,11,2462,31.28955433333333,34.813160833333335,357.7,1,11,1.04,392,,,0
2025-12-15 09:59:20+00:00,beacon,b6:a7:b9:05:65:82,Broadcast,b6:a7:b9:05:65:82,,-90,11,2462,31.28955433333333,34.813160833333335,357.7,1,11,1.04,392,,,0
2025-12-15 09:59:20+00:00,beacon,b6:a7:b9:05:65:83,Broadcast,b6:a7:b9:05:65:83,Noam2,-89,11,2462,31.28955433333333,34.813160833333335,357.7,1,11,1.04,393,,,0
2025-12-15 09:59:20+00:00,beacon,78:f5:05:ac:53:64,Broadcast,78:f5:05:ac:53:64,MTW-50841436,-89,11,2462,31.28955433333333,34.813160833333335,357.7,1,11,1.04,393,,,0
2025-12-15 09:59:20+00:00,beacon,b6:a7:b9:05:65:82,Broadcast,b6:a7:b9:05:65:82,,-88,11,2462,31.28955433333333,34.813160833333335,357.7,1,11,1.04,394,,,0
2025-12-15 09:59:20+00:00,beacon,b6:a7:b9:05:65:83,Broadcast,b6:a7:b9:05:65:83,Noam2,-86,11,2462,31.28955433333333,34.813160833333335,357.7,1,11,1.04,394,,,0
2025-12-15 09:59:21+00:00,beacon,2c:79:d7:9c:b7:18,Broadcast,2c:79:d7:9c:b7:18,Ofek,-84,11,2462,31.28955433333333,34.813160833333335,357.7,1,11,1.04,394,,,0
2025-12-15 09:59:21+00:00,beacon,18:7c:0b:db:55:c3,Broadcast,18:7c:0b:db:55:c3,Recover.Me-1B55C0,-90,11,2462,31.28955433333333,34.813160833333335,357.7,1,11,1.04,395,,,0
2025-12-15 09:59:21+00:00,beacon,18:7c:0b:1b:55:c8,Broadcast,18:7c:0b:1b:55:c8,YafeNof,-89,11,2462,31.28955433333333,34.813160833333335,357.7,1,11,1.04,395,,,0
2025-12-15 09:59:21+00:00,beacon,18:0f:76:01:83:6a,Broadcast,18:0f:76:01:83:6a,DWR-921-8369,-90,11,2462,31.28955433333333,34.813160833333335,357.7,1,11,1.04,396,,,0
2025-12-15 09:59:21+00:00,beacon,00:f8:cc:b6:10:90,Broadcast,00:f8:cc:b6:10:90,Klod,-90,11,2462,31.28955433333333,34.813160833333335,357.7,1,11,1.04,396,,,0
2025-12-15 09:59:21+00:00,beacon,2c:79:d7:9c:b7:18,Broadcast,2c:79:d7:9c:b7:18,Ofek,-84,11,2462,31.28955433333333,34.813160833333335,357.7,1,11,1.04,397,,,0
2025-12-15 09:59:21+00:00,beacon,8c:de:f9:21:a5:82,Broadcast,8c:de:f9:21:a5:82,Libi'sPalace,-89,6,2437,31.289505666666667,34.81316183333333,358.0,1,10,1.17,467,,,0
2025-12-15 09:59:21+00:00,beacon,00:f8:cc:b6:10:90,Broadcast,00:f8:cc:b6:10:90,Klod,-86,6,2437,31.289505666666667,34.81316183333333,358.0,1,10,1.17,468,,,0
2025-12-15 09:59:21+00:00,beacon,00:f8:cc:b6:10:93,Broadcast,00:f8:cc:b6:10:93,,-90,6,2437,31.289505666666667,34.81316183333333,358.0,1,10,1.17,469,,,0
2025-12-15 09:59:21+00:00,beacon,2c:79:d7:9c:b7:18,Broadcast,2c:79:d7:9c:b7:18,Ofek,-86,6,2437,31.289505666666667,34.81316183333333,358.0,1,10,1.17,469,,,0
2025-12-15 09:59:21+00:00,beacon,18:7c:0b:db:55:c3,Broadcast,18:7c:0b:db:55:c3,Recover.Me-1B55C0,-91,6,2437,31.289505666666667,34.81316183333333,358.0,1,10,1.17,470,,,0
2025-12-15 09:59:21+00:00,beacon,18:7c:0b:1b:55:c8,Broadcast,18:7c:0b:1b:55:c8,YafeNof,-92,6,2437,31.289505666666667,34.81316183333333,358.0,1,10,1.17,470,,,0
2025-12-15 09:59:21+00:00,beacon,8c:de:f9:21:a5:82,Broadcast,8c:de:f9:21:a5:82,Libi'sPalace,-90,6,2437,31.289505666666667,34.81316183333333,358.0,1,10,1.17,470,,,0
2025-12-15 09:59:21+00:00,beacon,00:f8:cc:b6:10:90,Broadcast,00:f8:cc:b6:10:90,Klod,-88,6,2437,31.289505666666667,34.81316183333333,358.0,1,10,1.17,471,,,0
2025-12-15 09:59:21+00:00,beacon,00:f8:cc:b6:10:93,Broadcast,00:f8:cc:b6:10:93,,-86,6,2437,31.289505666666667,34.81316183333333,358.0,1,10,1.17,471,,,0
2025-12-15 09:59:21+00:00,beacon,88:c3:97:cc:80:4f,Broadcast,88:c3:97:cc:80:4f,Xiaomi_atias,-90,6,2437,31.289505666666667,34.81316183333333,358.0,1,10,1.17,472,,,0
