timestamp_utc,ts_monotonic_ms,frame_type,src_mac,dst_mac,bssid,ssid,ssid_len,rssi_dbm,channel,freq_mhz,gps_lat,gps_lon,gps_alt_m,gps_fix,gps_num_sats,gps_hdop,gps_age_ms
2025-12-15T09:35:34Z,,beacon,20:b0:01:36:65:77,Broadcast,20:b0:01:36:65:77,Liat,,-87,1,2412,31.289381333333335,34.8127435,362.2,1,10,1.23,887
2025-12-15T09:35:34Z,,probe-req,46:64:01:9a:d0:7a,Broadcast,Broadcast,,,-71,1,2412,31.289381333333335,34.8127435,362.2,1,10,1.23,887
2025-12-15T09:35:34Z,,probe-req,46:64:01:9a:d0:7a,Broadcast,Broadcast,,,-69,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,359
2025-12-15T09:35:37Z,,probe-req,00:95:69:85:02:25,Broadcast,Broadcast,,,-87,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,360
2025-12-15T09:35:37Z,,probe-req,00:95:69:85:02:25,Broadcast,Broadcast,,,-84,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,360
2025-12-15T09:35:41Z,,probe-req,84:f3:eb:f9:36:cd,Broadcast,Broadcast,home,,-92,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,361
2025-12-15T09:35:43Z,,probe-req,0a:c3:3b:06:e5:eb,Broadcast,Broadcast,,,-86,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,361
2025-12-15T09:35:54Z,,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,,-33,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,362
2025-12-15T09:35:54Z,,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,,-38,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,362
2025-12-15T09:35:54Z,,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,,-38,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,363
2025-12-15T09:35:54Z,,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,,-36,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,363
2025-12-15T09:35:55Z,,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,,-14,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,363
2025-12-15T09:35:55Z,,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,,-48,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,364
2025-12-15T09:35:55Z,,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,,-60,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,364
2025-12-15T09:35:55Z,,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,,-41,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,365
2025-12-15T09:35:55Z,,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,,-49,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,365
2025-12-15T09:35:55Z,,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,,-45,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,365
2025-12-15T09:35:55Z,,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,,-47,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,366
2025-12-15T09:35:55Z,,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,,-62,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,366
2025-12-15T09:35:55Z,,probe-req,8a:41:13:01:4e:a4,Broadcast,Broadcast,,,-75,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,367
2025-12-15T09:35:55Z,,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,,-54,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,367
2025-12-15T09:35:55Z,,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,,-69,1,2412,31.289475166666666,34.8125965,359.0,1,10,1.23,367
2025-12-15T09:35:55Z,,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,,,-71,1,2412,31.289488333333335,34.81263583333333,360.2,1,10,1.23,692
2025-12-15T09:35:55Z,,auth,88:a2:9e:09:94:05,3a:46:32:52:a7:4e,3a:46:32:52:a7:4e,,,-47,1,2412,31.289488333333335,34.81263583333333,360.2,1,10,1.23,693
2025-12-15T09:35:55Z,,unknown,88:a2:9e:09:94:05,3a:46:32:52:a7:4e,3a:46:32:52:a7:4e,,,-48,1,2412,31.289488333333335,34.81263583333333,360.2,1,10,1.23,693
2025-12-15T09:35:55Z,,action,88:a2:9e:09:94:05,3a:46:32:52:a7:4e,3a:46:32:52:a7:4e,,,-61,1,2412,31.289488333333335,34.81263583333333,360.2,1,10,1.23,693
2025-12-15T09:35:58Z,,action,88:a2:9e:09:94:05,3a:46:32:52:a7:4e,3a:46:32:52:a7:4e,,,-46,1,2412,31.289488333333335,34.81263583333333,360.2,1,10,1.23,694
2025-12-15T09:36:06Z,,beacon,00:0b:6a:04:ac:da,Broadcast,00:0b:6a:04:ac:da,samsonix-R645D,,-82,1,2412,31.289488333333335,34.81263583333333,360.2,1,10,1.23,694
2025-12-15T09:36:06Z,,beacon,00:0b:6a:04:ac:da,Broadcast,00:0b:6a:04:ac:da,samsonix-R645D,,-81,1,2412,31.289488333333335,34.81263583333333,360.2,1,10,1.23,695
2025-12-15T09:36:07Z,,beacon,00:0b:6a:04:ac:da,Broadcast,00:0b:6a:04:ac:da,samsonix-R645D,,-83,1,2412,31.289488333333335,34.81263583333333,360.2,1,10,1.23,695
2025-12-15T09:36:07Z,,beacon,00:0b:6a:04:ac:da,Broadcast,00:0b:6a:04:ac:da,samsonix-R645D,,-85,1,2412,31.289488333333335,34.81263583333333,360.2,1,10,1.23,696
2025-12-15T09:36:08Z,,beacon,00:0b:6a:04:ac:da,Broadcast,00:0b:6a:04:ac:da,samsonix-R645D,,-82,1,2412,31.289488333333335,34.81263583333333,360.2,1,10,1.23,696
2025-12-15T09:36:08Z,,beacon,00:0b:6a:04:ac:da,Broadcast,00:0b:6a:04:ac:da,samsonix-R645D,,-83,1,2412,31.289488333333335,34.81263583333333,360.2,1,10,1.23,697
2025-12-15T09:36:08Z,,beacon,00:0b:6a:04:ac:da,Broadcast,00:0b:6a:04:ac:da,samsonix-R645D,,-82,1,2412,31.289488333333335,34.81263583333333,360.2,1,10,1.23,697
2025-12-15T09:36:08Z,,beacon,00:0b:6a:04:ac:da,Broadcast,00:0b:6a:04:ac:da,samsonix-R645D,,-84,1,2412,31.289488333333335,34.81263583333333,360.2,1,10,1.23,698
2025-12-15T09:36:08Z,,beacon,00:0b:6a:04:ac:da,Broadcast,00:0b:6a:04:ac:da,samsonix-R645D,,-89,1,2412,31.289488333333335,34.81263583333333,360.2,1,10,1.23,698
2025-12-15T09:36:08Z,,beacon,00:0b:6a:04:ac:da,Broadcast,00:0b:6a:04:ac:da,samsonix-R645D,,-86,1,2412,31.289488333333335,34.81263583333333,360.2,1,10,1.23,698
