timestamp_utc,frame_type,src_mac,dst_mac,bssid,ssid,rssi_dbm,channel,freq_mhz,gps_lat,gps_lon,gps_alt_m,gps_fix,gps_num_sats,gps_hdop,gps_age_ms,src_vendor,frame_len,ie_ids,frame_type_pcap,seq_ctl,ie_fingerprint,ie_vendor_ouis,_match_delta_ms,dst_vendor_pcap,bssid_vendor_pcap,seq_num,cluster_id
2025-12-21 14:04:49.556000+00:00,heartbeat,,,,,,6,2437,31.29169283333333,34.821906,372.1,1,9,0.91,386,,,,,,,,,,,,-1
2025-12-21 14:04:51.557000+00:00,heartbeat,,,,,,11,2462,31.291691166666663,34.821907,372.0,1,10,0.86,387,,,,,,,,,,,,-1
2025-12-21 14:04:53.558000+00:00,heartbeat,,,,,,1,2412,31.291692,34.82190833333333,371.8,1,10,0.86,390,,,,,,,,,,,,-1
2025-12-21 14:04:55.558000+00:00,heartbeat,,,,,,11,2462,31.29168883333333,34.821907833333334,371.6,1,10,0.86,387,,,,,,,,,,,,-1
2025-12-21 14:04:57.559000+00:00,heartbeat,,,,,,1,2412,31.29167933333333,34.821909166666664,371.7,1,10,0.86,392,,,,,,,,,,,,-1
2025-12-21 14:04:58.849000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-39.0,6,2437,31.291610833333333,34.822082,370.7,1,9,0.94,445,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,33568.0,,,,Broadcast,,2098.0,0
2025-12-21 14:04:58.951000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-41.0,6,2437,31.291610833333333,34.822082,370.7,1,9,0.94,445,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,33584.0,,,,Broadcast,,2099.0,0
2025-12-21 14:04:59.053000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-37.0,6,2437,31.291610833333333,34.822082,370.7,1,9,0.94,446,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,33600.0,,,,Broadcast,,2100.0,0
2025-12-21 14:04:59.560000+00:00,heartbeat,,,,,,6,2437,31.291669833333334,34.821913333333335,371.2,1,10,0.86,390,,,,,,,,,,,,-1
2025-12-21 14:05:01.561000+00:00,heartbeat,,,,,,1,2412,31.291658666666667,34.82191616666667,370.9,1,10,0.86,388,,,,,,,,,,,,-1
2025-12-21 14:05:03.252000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-40.0,6,2437,31.291610833333333,34.822082,370.7,1,9,0.94,446,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,34256.0,,,,Broadcast,,2141.0,0
2025-12-21 14:05:03.562000+00:00,heartbeat,,,,,,6,2437,31.291648833333333,34.82192116666667,370.8,1,10,0.86,393,,,,,,,,,,,,-1
2025-12-21 14:05:05.563000+00:00,heartbeat,,,,,,11,2462,31.291643666666666,34.8219315,370.7,1,10,0.86,395,,,,,,,,,,,,-1
2025-12-21 14:05:07.564000+00:00,heartbeat,,,,,,1,2412,31.291640666666662,34.821941333333335,370.9,1,10,0.86,391,,,,,,,,,,,,-1
2025-12-21 14:05:07.758000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-55.0,6,2437,31.291610833333333,34.822082,370.7,1,9,0.94,447,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,34960.0,,,,Broadcast,,2185.0,0
2025-12-21 14:05:07.860000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-51.0,6,2437,31.291610833333333,34.822082,370.7,1,9,0.94,448,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,34976.0,,,,Broadcast,,2186.0,0
2025-12-21 14:05:09.564000+00:00,heartbeat,,,,,,11,2462,31.291637833333333,34.82195333333333,371.0,1,10,0.86,395,,,,,,,,,,,,-1
2025-12-21 14:05:11.565000+00:00,heartbeat,,,,,,1,2412,31.29163433333333,34.82196666666667,372.0,1,10,0.86,391,,,,,,,,,,,,-1
2025-12-21 14:05:12.468000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-62.0,6,2437,31.291610833333333,34.822082,370.7,1,9,0.94,448,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,35696.0,,,,Broadcast,,2231.0,0
2025-12-21 14:05:13.566000+00:00,heartbeat,,,,,,6,2437,31.291632666666665,34.8219785,372.4,1,10,0.91,398,,,,,,,,,,,,-1
2025-12-21 14:05:15.567000+00:00,heartbeat,,,,,,1,2412,31.2916285,34.82198983333333,373.2,1,10,0.91,401,,,,,,,,,,,,-1
2025-12-21 14:05:16.974000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-50.0,6,2437,31.291610833333333,34.822082,370.7,1,9,0.94,448,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,36400.0,,,,Broadcast,,2275.0,0
2025-12-21 14:05:17.179000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-53.0,6,2437,31.291610833333333,34.822082,370.7,1,9,0.94,449,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,36432.0,,,,Broadcast,,2277.0,0
2025-12-21 14:05:17.568000+00:00,heartbeat,,,,,,6,2437,31.291624833333334,34.82200233333333,372.5,1,10,0.91,398,,,,,,,,,,,,-1
2025-12-21 14:05:19.569000+00:00,heartbeat,,,,,,11,2462,31.291624,34.82201416666667,371.9,1,10,0.91,395,,,,,,,,,,,,-1
2025-12-21 14:05:21.480000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-32.0,6,2437,31.291610833333333,34.822082,370.7,1,9,0.94,449,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,37104.0,,,,Broadcast,,2319.0,0
2025-12-21 14:05:21.570000+00:00,heartbeat,,,,,,6,2437,31.291622,34.822025333333336,371.4,1,10,0.86,399,,,,,,,,,,,,-1
2025-12-21 14:05:21.787000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-41.0,6,2437,31.291610833333333,34.822082,370.7,1,9,0.94,450,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,37152.0,,,,Broadcast,,2322.0,0
2025-12-21 14:05:23.570000+00:00,heartbeat,,,,,,11,2462,31.291620833333333,34.8220385,371.6,1,10,0.86,400,,,,,,,,,,,,-1
2025-12-21 14:05:25.571000+00:00,heartbeat,,,,,,1,2412,31.291618,34.82205116666667,371.3,1,10,0.86,398,,,,,,,,,,,,-1
2025-12-21 14:05:26.088000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-30.0,6,2437,31.291610833333333,34.822082,370.7,1,9,0.94,450,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,37824.0,,,,Broadcast,,2364.0,0
2025-12-21 14:05:26.395000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-45.0,6,2437,31.291610833333333,34.822082,370.7,1,9,0.94,451,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,37872.0,,,,Broadcast,,2367.0,0
2025-12-21 14:05:27.572000+00:00,heartbeat,,,,,,11,2462,31.29161583333333,34.822060666666665,371.3,1,10,0.86,399,,,,,,,,,,,,-1
2025-12-21 14:05:29.573000+00:00,heartbeat,,,,,,1,2412,31.291613833333333,34.822069666666664,370.7,1,10,0.86,402,,,,,,,,,,,,-1
2025-12-21 14:05:30.594000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-35.0,6,2437,31.291585833333333,34.822213833333336,371.1,1,10,0.86,188,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,38528.0,,,,Broadcast,,2408.0,0
2025-12-21 14:05:30.696000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-41.0,6,2437,31.291585833333333,34.822213833333336,371.1,1,10,0.86,189,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,38544.0,,,,Broadcast,,2409.0,0
2025-12-21 14:05:30.901000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-49.0,6,2437,31.291585833333333,34.822213833333336,371.1,1,10,0.86,189,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,38576.0,,,,Broadcast,,2411.0,0
2025-12-21 14:05:31.003000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-54.0,6,2437,31.291585833333333,34.822213833333336,371.1,1,10,0.86,189,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,38592.0,,,,Broadcast,,2412.0,0
2025-12-21 14:05:31.574000+00:00,heartbeat,,,,,,6,2437,31.291610833333333,34.822082,370.7,1,9,0.94,401,,,,,,,,,,,,-1
2025-12-21 14:05:33.575000+00:00,heartbeat,,,,,,1,2412,31.29160783333333,34.822092,370.7,1,10,0.86,407,,,,,,,,,,,,-1
2025-12-21 14:05:35.202000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-37.0,6,2437,31.291585833333333,34.822213833333336,371.1,1,10,0.86,190,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,39264.0,,,,Broadcast,,2454.0,0
2025-12-21 14:05:35.576000+00:00,heartbeat,,,,,,6,2437,31.29160883333333,34.822104333333336,370.2,1,10,0.86,403,,,,,,,,,,,,-1
2025-12-21 14:05:37.577000+00:00,heartbeat,,,,,,11,2462,31.291608666666665,34.82211866666667,370.3,1,10,0.86,410,,,,,,,,,,,,-1
2025-12-21 14:05:39.577000+00:00,heartbeat,,,,,,1,2412,31.291612,34.82212883333333,370.6,1,10,0.86,408,,,,,,,,,,,,-1
2025-12-21 14:05:39.810000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-47.0,6,2437,31.291585833333333,34.822213833333336,371.1,1,10,0.86,190,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,39984.0,,,,Broadcast,,2499.0,0
2025-12-21 14:05:39.913000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-67.0,6,2437,31.291585833333333,34.822213833333336,371.1,1,10,0.86,191,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,40000.0,,,,Broadcast,,2500.0,0
2025-12-21 14:05:40.015000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-63.0,6,2437,31.291585833333333,34.822213833333336,371.1,1,10,0.86,191,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,40016.0,,,,Broadcast,,2501.0,0
2025-12-21 14:05:40.117000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-53.0,6,2437,31.291585833333333,34.822213833333336,371.1,1,10,0.86,192,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,40032.0,,,,Broadcast,,2502.0,0
2025-12-21 14:05:41.578000+00:00,heartbeat,,,,,,11,2462,31.291613,34.822137833333336,370.7,1,10,0.86,409,,,,,,,,,,,,-1
2025-12-21 14:05:43.579000+00:00,heartbeat,,,,,,1,2412,31.29161033333333,34.822146333333336,370.4,1,10,0.86,407,,,,,,,,,,,,-1
2025-12-21 14:05:44.418000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-41.0,6,2437,31.291585833333333,34.822213833333336,371.1,1,10,0.86,192,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,40704.0,,,,Broadcast,,2544.0,0
2025-12-21 14:05:45.580000+00:00,heartbeat,,,,,,6,2437,31.29160633333333,34.82215583333333,370.6,1,10,0.86,410,,,,,,,,,,,,-1
2025-12-21 14:05:47.581000+00:00,heartbeat,,,,,,1,2412,31.2916055,34.82216666666667,370.4,1,10,0.86,412,,,,,,,,,,,,-1
2025-12-21 14:05:48.924000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-58.0,6,2437,31.291585833333333,34.822213833333336,371.1,1,10,0.86,193,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,41408.0,,,,Broadcast,,2588.0,0
2025-12-21 14:05:49.129000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-69.0,6,2437,31.291585833333333,34.822213833333336,371.1,1,10,0.86,193,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,41440.0,,,,Broadcast,,2590.0,0
2025-12-21 14:05:49.582000+00:00,heartbeat,,,,,,6,2437,31.291605166666667,34.822177333333336,370.3,1,10,0.86,413,,,,,,,,,,,,-1
2025-12-21 14:05:51.583000+00:00,heartbeat,,,,,,11,2462,31.291602,34.822186333333335,370.3,1,10,0.86,413,,,,,,,,,,,,-1
2025-12-21 14:05:53.584000+00:00,heartbeat,,,,,,6,2437,31.2915985,34.822192,370.0,1,10,0.86,414,,,,,,,,,,,,-1
2025-12-21 14:05:53.840000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-45.0,6,2437,31.291585833333333,34.822213833333336,371.1,1,10,0.86,194,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,42176.0,,,,Broadcast,,2636.0,0
2025-12-21 14:05:55.584000+00:00,heartbeat,,,,,,11,2462,31.2915965,34.822198,370.2,1,10,0.86,415,,,,,,,,,,,,-1
2025-12-21 14:05:57.585000+00:00,heartbeat,,,,,,1,2412,31.291595333333333,34.82220066666667,370.2,1,10,0.86,415,,,,,,,,,,,,-1
2025-12-21 14:05:58.243000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-43.0,6,2437,31.291585833333333,34.822213833333336,371.1,1,10,0.86,194,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,42864.0,,,,Broadcast,,2679.0,0
2025-12-21 14:05:59.586000+00:00,heartbeat,,,,,,11,2462,31.29159233333333,34.82220433333333,370.9,1,10,0.86,417,,,,,,,,,,,,-1
2025-12-21 14:06:01.587000+00:00,heartbeat,,,,,,1,2412,31.291588333333333,34.82220566666667,371.4,1,10,0.86,413,,,,,,,,,,,,-1
2025-12-21 14:06:02.646000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-42.0,6,2437,31.29153683333333,34.822302666666666,373.9,1,10,0.85,55,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,43552.0,,,,Broadcast,,2722.0,0
2025-12-21 14:06:03.588000+00:00,heartbeat,,,,,,6,2437,31.291585833333333,34.822213833333336,371.1,1,10,0.86,415,,,,,,,,,,,,-1
2025-12-21 14:06:05.589000+00:00,heartbeat,,,,,,1,2412,31.291586,34.82222333333333,371.0,1,10,0.86,418,,,,,,,,,,,,-1
2025-12-21 14:06:07.459000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-53.0,6,2437,31.29153683333333,34.822302666666666,373.9,1,10,0.85,55,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,44304.0,,,,Broadcast,,2769.0,0
2025-12-21 14:06:07.590000+00:00,heartbeat,,,,,,6,2437,31.291584333333333,34.8222335,371.7,1,10,0.86,414,,,,,,,,,,,,-1
2025-12-21 14:06:09.590000+00:00,heartbeat,,,,,,11,2462,31.2915785,34.8222425,372.1,1,10,0.86,420,,,,,,,,,,,,-1
2025-12-21 14:06:11.591000+00:00,heartbeat,,,,,,1,2412,31.291574,34.82225533333333,371.8,1,10,0.86,422,,,,,,,,,,,,-1
2025-12-21 14:06:13.592000+00:00,heartbeat,,,,,,11,2462,31.29157083333333,34.82227133333333,372.3,1,10,0.86,424,,,,,,,,,,,,-1
2025-12-21 14:06:15.593000+00:00,heartbeat,,,,,,1,2412,31.29157216666667,34.822281833333335,373.5,1,10,0.86,419,,,,,,,,,,,,-1
2025-12-21 14:06:16.778000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-47.0,6,2437,31.29153683333333,34.822302666666666,373.9,1,10,0.85,56,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,45760.0,,,,Broadcast,,2860.0,0
2025-12-21 14:06:17.594000+00:00,heartbeat,,,,,,6,2437,31.291569166666665,34.82229366666667,373.9,1,10,0.86,424,,,,,,,,,,,,-1
2025-12-21 14:06:19.595000+00:00,heartbeat,,,,,,1,2412,31.291565833333333,34.82230366666667,374.4,1,10,0.85,419,,,,,,,,,,,,-1
2025-12-21 14:06:20.977000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-42.0,6,2437,31.29153683333333,34.822302666666666,373.9,1,10,0.85,56,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,46416.0,,,,Broadcast,,2901.0,0
2025-12-21 14:06:21.079000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-62.0,6,2437,31.29153683333333,34.822302666666666,373.9,1,10,0.85,57,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,46432.0,,,,Broadcast,,2902.0,0
2025-12-21 14:06:21.284000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-51.0,6,2437,31.29153683333333,34.822302666666666,373.9,1,10,0.85,57,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,46464.0,,,,Broadcast,,2904.0,0
2025-12-21 14:06:21.386000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-50.0,6,2437,31.29153683333333,34.822302666666666,373.9,1,10,0.85,58,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,46480.0,,,,Broadcast,,2905.0,0
2025-12-21 14:06:21.595000+00:00,heartbeat,,,,,,6,2437,31.291564,34.822314166666665,374.1,1,10,0.85,424,,,,,,,,,,,,-1
2025-12-21 14:06:23.596000+00:00,heartbeat,,,,,,11,2462,31.29156533333333,34.822327,374.2,1,10,0.85,422,,,,,,,,,,,,-1
2025-12-21 14:06:25.597000+00:00,heartbeat,,,,,,6,2437,31.29156833333333,34.82234116666667,374.0,1,10,0.85,424,,,,,,,,,,,,-1
2025-12-21 14:06:25.892000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-38.0,6,2437,31.29153683333333,34.822302666666666,373.9,1,10,0.85,58,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,47200.0,,,,Broadcast,,2950.0,0
2025-12-21 14:06:25.994000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-32.0,6,2437,31.29153683333333,34.822302666666666,373.9,1,10,0.85,59,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,47216.0,,,,Broadcast,,2951.0,0
2025-12-21 14:06:27.598000+00:00,heartbeat,,,,,,11,2462,31.29156483333333,34.822351,373.5,1,10,0.85,425,,,,,,,,,,,,-1
2025-12-21 14:06:29.599000+00:00,heartbeat,,,,,,1,2412,31.291563333333333,34.822356666666664,373.8,1,10,0.85,425,,,,,,,,,,,,-1
2025-12-21 14:06:30.295000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-55.0,6,2437,31.29153683333333,34.822302666666666,373.9,1,10,0.85,59,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,47888.0,,,,Broadcast,,2993.0,0
2025-12-21 14:06:30.398000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-61.0,6,2437,31.29153683333333,34.822302666666666,373.9,1,10,0.85,60,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,47904.0,,,,Broadcast,,2994.0,0
2025-12-21 14:06:30.602000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-55.0,6,2437,31.29153683333333,34.822302666666666,373.9,1,10,0.85,60,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,47936.0,,,,Broadcast,,2996.0,0
2025-12-21 14:06:31.600000+00:00,heartbeat,,,,,,11,2462,31.291561833333333,34.82234916666667,373.8,1,10,0.85,427,,,,,,,,,,,,-1
2025-12-21 14:06:33.601000+00:00,heartbeat,,,,,,1,2412,31.291561,34.822340833333335,373.7,1,10,0.85,427,,,,,,,,,,,,-1
2025-12-21 14:06:34.699000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-66.0,6,2437,31.29153683333333,34.822302666666666,373.9,1,10,0.85,61,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,48576.0,,,,Broadcast,,3036.0,0
2025-12-21 14:06:35.602000+00:00,heartbeat,,,,,,6,2437,31.291557,34.822329333333336,373.5,1,10,0.85,434,,,,,,,,,,,,-1
2025-12-21 14:06:37.602000+00:00,heartbeat,,,,,,1,2412,31.291552666666668,34.82231766666666,373.6,1,10,0.85,432,,,,,,,,,,,,-1
2025-12-21 14:06:39.307000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-54.0,6,2437,31.29153683333333,34.822302666666666,373.9,1,10,0.85,61,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,49296.0,,,,Broadcast,,3081.0,0
2025-12-21 14:06:39.512000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-59.0,6,2437,31.291471,34.82243616666667,373.2,1,10,0.85,915,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,49328.0,,,,Broadcast,,3083.0,0
2025-12-21 14:06:39.603000+00:00,heartbeat,,,,,,6,2437,31.291543,34.82230766666667,373.8,1,10,0.85,433,,,,,,,,,,,,-1
2025-12-21 14:06:41.604000+00:00,heartbeat,,,,,,11,2462,31.29153033333333,34.822299666666666,374.2,1,10,0.85,432,,,,,,,,,,,,-1
2025-12-21 14:06:43.605000+00:00,heartbeat,,,,,,1,2412,31.2915185,34.822294666666664,373.6,1,10,0.85,428,,,,,,,,,,,,-1
2025-12-21 14:06:44.017000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-51.0,6,2437,31.291471,34.82243616666667,373.2,1,10,0.85,916,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,50032.0,,,,Broadcast,,3127.0,0
2025-12-21 14:06:44.325000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-48.0,6,2437,31.291471,34.82243616666667,373.2,1,10,0.85,916,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,50080.0,,,,Broadcast,,3130.0,0
2025-12-21 14:06:45.606000+00:00,heartbeat,,,,,,11,2462,31.291505,34.8222975,373.0,1,10,0.85,433,,,,,,,,,,,,-1
2025-12-21 14:06:47.607000+00:00,heartbeat,,,,,,1,2412,31.2914935,34.822301333333336,373.1,1,10,0.85,433,,,,,,,,,,,,-1
2025-12-21 14:06:49.607000+00:00,heartbeat,,,,,,6,2437,31.2914855,34.8223025,373.3,1,10,0.85,435,,,,,,,,,,,,-1
2025-12-21 14:06:51.608000+00:00,heartbeat,,,,,,1,2412,31.291475833333333,34.822306,373.3,1,10,0.85,433,,,,,,,,,,,,-1
2025-12-21 14:06:53.029000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-39.0,6,2437,31.291471,34.82243616666667,373.2,1,10,0.85,917,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,51440.0,,,,Broadcast,,3215.0,0
2025-12-21 14:06:53.609000+00:00,heartbeat,,,,,,6,2437,31.291465666666667,34.822312,373.5,1,10,0.85,441,,,,,,,,,,,,-1
2025-12-21 14:06:55.610000+00:00,heartbeat,,,,,,11,2462,31.291457666666663,34.82232066666667,374.1,1,10,0.85,434,,,,,,,,,,,,-1
2025-12-21 14:06:57.611000+00:00,heartbeat,,,,,,6,2437,31.291456666666665,34.822331,374.2,1,10,0.85,438,,,,,,,,,,,,-1
2025-12-21 14:06:57.739000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-51.0,6,2437,31.291471,34.82243616666667,373.2,1,10,0.85,917,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,52176.0,,,,Broadcast,,3261.0,0
2025-12-21 14:06:58.047000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-60.0,6,2437,31.291471,34.82243616666667,373.2,1,10,0.85,918,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,52224.0,,,,Broadcast,,3264.0,0
2025-12-21 14:06:59.612000+00:00,heartbeat,,,,,,11,2462,31.291457333333334,34.822339166666666,374.1,1,10,0.85,437,,,,,,,,,,,,-1
2025-12-21 14:07:01.613000+00:00,heartbeat,,,,,,1,2412,31.2914585,34.822350166666666,374.0,1,10,0.85,437,,,,,,,,,,,,-1
2025-12-21 14:07:02.245000+00:00,beacon,02:5a:74:af:80:43,ff:ff:ff:ff:ff:ff,02:5a:74:af:80:43,ה-iPhone של Ron,-54.0,6,2437,31.291471,34.82243616666667,373.2,1,10,0.85,918,,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",beacon,52880.0,,,,Broadcast,,3305.0,0
