timestamp_utc,gps_lat,gps_lon,rssi_dbm,cluster_id,src_mac,ssid
2026-02-09 07:44:31.515000+00:00,31.249803166666663,34.806316333333335,-79.0,0,34:5f:45:47:cd:e7,moduletest
2026-02-09 07:44:31.527000+00:00,31.249803166666663,34.806316333333335,-77.0,1,00:f8:cc:fb:1f:93,
2026-02-09 07:44:31.541000+00:00,31.249803166666663,34.806316333333335,-81.0,2,0a:c7:f5:cd:fe:c8,Dank
2026-02-09 07:44:31.548000+00:00,31.249803166666663,34.806316333333335,-79.0,2,0a:c7:f5:cd:fe:ca,
2026-02-09 07:44:31.552000+00:00,31.249803166666663,34.806316333333335,-86.0,3,4c:a9:19:11:26:e9,
2026-02-09 07:44:31.553000+00:00,31.249803166666663,34.806316333333335,-85.0,3,4c:a9:19:11:26:e9,
2026-02-09 07:44:31.556000+00:00,31.249803166666663,34.806316333333335,-86.0,3,4c:a9:19:11:26:e9,
2026-02-09 07:44:31.556000+00:00,31.249803166666663,34.806316333333335,-89.0,3,4c:a9:19:11:26:e9,
2026-02-09 07:44:31.558000+00:00,31.249803166666663,34.806316333333335,-92.0,3,4c:a9:19:11:26:e9,
2026-02-09 07:44:31.626000+00:00,31.249803166666663,34.806316333333335,-75.0,4,00:f8:cc:fb:1f:90,HomeSweetHome1
2026-02-09 07:44:31.630000+00:00,31.249803166666663,34.806316333333335,-75.0,1,00:f8:cc:fb:1f:93,
2026-02-09 07:44:31.643000+00:00,31.249803166666663,34.806316333333335,-81.0,2,0a:c7:f5:cd:fe:ca,
2026-02-09 07:44:31.665000+00:00,31.249803166666663,34.806316333333335,-85.0,2,a2:b5:3c:52:f9:0f,Hava
2026-02-09 07:44:31.702000+00:00,31.249803166666663,34.806316333333335,-86.0,5,b0:5b:99:65:c0:14,Egal
2026-02-09 07:44:31.705000+00:00,31.249803166666663,34.806316333333335,-85.0,2,b2:5b:99:65:c0:15,Egal2.4G
2026-02-09 07:44:31.711000+00:00,31.249803166666663,34.806316333333335,-81.0,6,58:fc:20:7e:3e:70,HOTWiFi
2026-02-09 07:44:31.732000+00:00,31.249803166666663,34.806316333333335,-75.0,1,00:f8:cc:fb:1f:93,
2026-02-09 07:44:31.765000+00:00,31.249803166666663,34.806316333333335,-82.0,2,0a:c7:f5:cd:fe:ca,
2026-02-09 07:44:31.777000+00:00,31.249803166666663,34.806316333333335,-91.0,7,b8:06:0d:93:07:31,Buda
2026-02-09 07:44:31.779000+00:00,31.249803166666663,34.806316333333335,-91.0,7,b8:06:0d:93:07:31,Buda
2026-02-09 07:44:31.780000+00:00,31.249803166666663,34.806316333333335,-90.0,7,b8:06:0d:93:07:31,Buda
2026-02-09 07:44:31.791000+00:00,31.249803166666663,34.806316333333335,-87.0,8,18:6a:81:fc:17:61,Egal
2026-02-09 07:44:31.799000+00:00,31.249803166666663,34.806316333333335,-91.0,9,7a:f8:cc:e2:5c:c2,
2026-02-09 07:44:31.804000+00:00,31.249803166666663,34.806316333333335,-85.0,5,b0:5b:99:65:c0:14,Egal
2026-02-09 07:44:31.807000+00:00,31.249803166666663,34.806316333333335,-88.0,2,b2:5b:99:65:c0:15,Egal2.4G
2026-02-09 07:44:31.813000+00:00,31.249803166666663,34.806316333333335,-82.0,6,58:fc:20:7e:3e:70,HOTWiFi
2026-02-09 07:44:31.839000+00:00,31.249803166666663,34.806316333333335,-89.0,9,62:f8:cc:c8:30:01,oz
2026-02-09 07:44:31.843000+00:00,31.249803166666663,34.806316333333335,-88.0,9,62:f8:cc:c8:30:02,
2026-02-09 07:44:31.846000+00:00,31.249803166666663,34.806316333333335,-87.0,2,0a:c7:f5:cd:fe:ca,
2026-02-09 07:44:31.850000+00:00,31.249803166666663,34.806316333333335,-84.0,10,00:f8:cc:b8:f9:50,oz
2026-02-09 07:44:31.862000+00:00,31.249803166666663,34.806316333333335,-88.0,11,44:15:24:98:c9:45,Rachel
2026-02-09 07:44:31.863000+00:00,31.249803166666663,34.806316333333335,-90.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.864000+00:00,31.249803166666663,34.806316333333335,-93.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.865000+00:00,31.249803166666663,34.806316333333335,-93.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.866000+00:00,31.249803166666663,34.806316333333335,-90.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.875000+00:00,31.249803166666663,34.806316333333335,-92.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.879000+00:00,31.249803166666663,34.806316333333335,-89.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.888000+00:00,31.249803166666663,34.806316333333335,-88.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.889000+00:00,31.249803166666663,34.806316333333335,-90.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.896000+00:00,31.249803166666663,34.806316333333335,-88.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.897000+00:00,31.249803166666663,34.806316333333335,-92.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.900000+00:00,31.249803166666663,34.806316333333335,-92.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.901000+00:00,31.249803166666663,34.806316333333335,-88.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.907000+00:00,31.249803166666663,34.806316333333335,-85.0,5,b0:5b:99:65:c0:14,Egal
2026-02-09 07:44:31.913000+00:00,31.249803166666663,34.806316333333335,-88.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.916000+00:00,31.249803166666663,34.806316333333335,-89.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.920000+00:00,31.249803166666663,34.806316333333335,-83.0,6,58:fc:20:7e:3e:70,HOTWiFi
2026-02-09 07:44:31.923000+00:00,31.249803166666663,34.806316333333335,-91.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.926000+00:00,31.249803166666663,34.806316333333335,-89.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.927000+00:00,31.249803166666663,34.806316333333335,-92.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.938000+00:00,31.249803166666663,34.806316333333335,-74.0,1,00:f8:cc:fb:1f:93,
2026-02-09 07:44:31.950000+00:00,31.249803166666663,34.806316333333335,-88.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.965000+00:00,31.249803166666663,34.806316333333335,-89.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.967000+00:00,31.249803166666663,34.806316333333335,-91.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.970000+00:00,31.249803166666663,34.806316333333335,-85.0,2,a2:b5:3c:52:f9:0f,Hava
2026-02-09 07:44:31.975000+00:00,31.249803166666663,34.806316333333335,-88.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.975000+00:00,31.249803166666663,34.806316333333335,-93.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.987000+00:00,31.249803166666663,34.806316333333335,-91.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.988000+00:00,31.249803166666663,34.806316333333335,-89.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:31.990000+00:00,31.249803166666663,34.806316333333335,-91.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:32.005000+00:00,31.249803166666663,34.806316333333335,-90.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:32.009000+00:00,31.249803166666663,34.806316333333335,-83.0,5,b0:5b:99:65:c0:14,Egal
2026-02-09 07:44:32.017000+00:00,31.249803166666663,34.806316333333335,-88.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:32.029000+00:00,31.249803166666663,34.806316333333335,-88.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:32.036000+00:00,31.249803166666663,34.806316333333335,-73.0,4,00:f8:cc:fb:1f:90,HomeSweetHome1
2026-02-09 07:44:32.039000+00:00,31.249803166666663,34.806316333333335,-75.0,1,00:f8:cc:fb:1f:93,
2026-02-09 07:44:32.047000+00:00,31.249803166666663,34.806316333333335,-87.0,9,62:f8:cc:c8:30:02,
2026-02-09 07:44:32.053000+00:00,31.249803166666663,34.806316333333335,-80.0,2,0a:c7:f5:cd:fe:c8,Dank
2026-02-09 07:44:32.067000+00:00,31.249803166666663,34.806316333333335,-89.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:32.068000+00:00,31.249803166666663,34.806316333333335,-92.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:32.071000+00:00,31.249803166666663,34.806316333333335,-90.0,7,b8:06:0d:93:07:31,
2026-02-09 07:44:32.075000+00:00,31.249803166666663,34.806316333333335,-86.0,2,a2:b5:3c:52:f9:0f,Hava
