timestamp_utc,frame_type,src_mac,dst_mac,bssid,ssid,rssi_dbm,channel,freq_mhz,gps_lat,gps_lon,gps_alt_m,gps_fix,gps_num_sats,gps_hdop,gps_age_ms
2025-12-21T13:58:07.528Z,heartbeat,,,,,,6,2437,31.291409833333333,34.82246633333333,374.1,1,9,0.92,382
2025-12-21T13:58:09.529Z,heartbeat,,,,,,11,2462,31.291413333333335,34.82246583333333,373.8,1,9,0.92,403
2025-12-21T13:58:11.530Z,heartbeat,,,,,,1,2412,31.291416,34.82246333333333,373.7,1,9,0.92,404
2025-12-21T13:58:13.530Z,heartbeat,,,,,,11,2462,31.291416833333333,34.82246216666667,373.2,1,9,0.92,405
2025-12-21T13:58:15.531Z,heartbeat,,,,,,1,2412,31.291422666666666,34.822462333333334,372.8,1,8,0.98,403
2025-12-21T13:58:17.532Z,heartbeat,,,,,,6,2437,31.291427,34.822464833333335,372.5,1,9,0.92,405
2025-12-21T13:58:19.533Z,heartbeat,,,,,,1,2412,31.291426833333333,34.822469166666664,372.3,1,9,0.92,408
2025-12-21T13:58:21.534Z,heartbeat,,,,,,6,2437,31.291428333333332,34.82247133333333,372.1,1,9,0.92,412
2025-12-21T13:58:23.534Z,heartbeat,,,,,,11,2462,31.29143,34.822470833333334,371.6,1,9,0.92,409
2025-12-21T13:58:25.535Z,heartbeat,,,,,,1,2412,31.291432666666665,34.822470833333334,371.3,1,9,0.92,410
2025-12-21T13:58:27.536Z,heartbeat,,,,,,11,2462,31.291437,34.82247016666667,371.1,1,9,0.92,412
2025-12-21T13:58:29.537Z,heartbeat,,,,,,1,2412,31.291445166666666,34.822470833333334,371.1,1,9,0.92,413
2025-12-21T13:58:31.538Z,heartbeat,,,,,,6,2437,31.2914495,34.8224745,371.3,1,9,0.92,413
2025-12-21T13:58:33.538Z,heartbeat,,,,,,1,2412,31.291455166666665,34.82247783333333,371.5,1,9,0.92,414
2025-12-21T13:58:35.539Z,heartbeat,,,,,,6,2437,31.291461,34.822480166666665,371.4,1,9,0.92,414
2025-12-21T13:58:37.540Z,heartbeat,,,,,,11,2462,31.291469166666666,34.822481,371.0,1,9,0.92,415
2025-12-21T13:58:39.541Z,heartbeat,,,,,,6,2437,31.291475833333333,34.8224835,370.7,1,8,0.98,417
2025-12-21T13:58:07.366Z,beacon,02:5a:74:af:80:43,Broadcast,02:5a:74:af:80:43,M-WM-^T-iPhone M-WM-,-36,11,2462,31.291482,34.822477666666664,370.6,1,7,1.29,253
2025-12-21T13:58:07.469Z,beacon,02:5a:74:af:80:43,Broadcast,02:5a:74:af:80:43,M-WM-^T-iPhone M-WM-,-62,11,2462,31.291482,34.822477666666664,370.6,1,7,1.29,254
2025-12-21T13:58:07.674Z,beacon,02:5a:74:af:80:43,Broadcast,02:5a:74:af:80:43,M-WM-^T-iPhone M-WM-,-39,11,2462,31.291482,34.822477666666664,370.6,1,7,1.29,254
2025-12-21T13:58:12.179Z,beacon,02:5a:74:af:80:43,Broadcast,02:5a:74:af:80:43,M-WM-^T-iPhone M-WM-,-52,11,2462,31.291482,34.822477666666664,370.6,1,7,1.29,255
2025-12-21T13:58:16.583Z,beacon,02:5a:74:af:80:43,Broadcast,02:5a:74:af:80:43,M-WM-^T-iPhone M-WM-,-39,11,2462,31.291482,34.822477666666664,370.6,1,7,1.29,255
2025-12-21T13:58:16.890Z,beacon,02:5a:74:af:80:43,Broadcast,02:5a:74:af:80:43,M-WM-^T-iPhone M-WM-,-44,11,2462,31.291482,34.822477666666664,370.6,1,7,1.29,256
2025-12-21T13:58:16.992Z,beacon,02:5a:74:af:80:43,Broadcast,02:5a:74:af:80:43,M-WM-^T-iPhone M-WM-,-57,11,2462,31.291482,34.822477666666664,370.6,1,7,1.29,256
2025-12-21T13:58:21.396Z,beacon,02:5a:74:af:80:43,Broadcast,02:5a:74:af:80:43,M-WM-^T-iPhone M-WM-,-50,11,2462,31.291482,34.822477666666664,370.6,1,7,1.29,257
2025-12-21T13:58:25.901Z,beacon,02:5a:74:af:80:43,Broadcast,02:5a:74:af:80:43,M-WM-^T-iPhone M-WM-,-43,11,2462,31.291482,34.822477666666664,370.6,1,7,1.29,257
2025-12-21T13:58:35.118Z,beacon,02:5a:74:af:80:43,Broadcast,02:5a:74:af:80:43,M-WM-^T-iPhone M-WM-,-34,11,2462,31.291482,34.822477666666664,370.6,1,7,1.29,258
2025-12-21T13:58:39.521Z,beacon,02:5a:74:af:80:43,Broadcast,02:5a:74:af:80:43,M-WM-^T-iPhone M-WM-,-53,11,2462,31.291482,34.822477666666664,370.6,1,7,1.29,258
2025-12-21T13:58:39.931Z,beacon,02:5a:74:af:80:43,Broadcast,02:5a:74:af:80:43,M-WM-^T-iPhone M-WM-,-54,11,2462,31.291482,34.822477666666664,370.6,1,7,1.29,259
2025-12-21T13:58:41.045Z,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,M-WM-^T-iPhone M-WM-,-39,11,2462,31.291482,34.822477666666664,370.6,1,7,1.29,260
2025-12-21T13:58:41.065Z,probe-req,88:a2:9e:09:94:05,Broadcast,Broadcast,M-WM-^T-iPhone M-WM-,-11,11,2462,31.291482,34.822477666666664,370.6,1,7,1.29,260
