timestamp_utc,frame_type,src_mac,dst_mac,bssid,ssid,rssi_dbm,channel,freq_mhz,gps_lat,gps_lon,gps_alt_m,gps_fix,gps_num_sats,gps_hdop,gps_age_ms
2026-02-09T07:21:54.226Z,auth,b8:06:0d:93:07:31,00:f8:cc:c1:76:50,00:f8:cc:c1:76:50,,-90,1,2412,31.2498225,34.806163,292.9,1,6,1.6,78
2026-02-09T07:21:54.227Z,auth,b8:06:0d:93:07:31,00:f8:cc:c1:76:50,00:f8:cc:c1:76:50,,-89,1,2412,31.2498225,34.806163,292.9,1,6,1.6,78
2026-02-09T07:21:54.228Z,auth,b8:06:0d:93:07:31,00:f8:cc:c1:76:50,00:f8:cc:c1:76:50,,-91,1,2412,31.2498225,34.806163,292.9,1,6,1.6,78
2026-02-09T07:21:54.230Z,auth,b8:06:0d:93:07:31,00:f8:cc:c1:76:50,00:f8:cc:c1:76:50,,-89,1,2412,31.2498225,34.806163,292.9,1,6,1.6,79
2026-02-09T07:21:54.232Z,auth,b8:06:0d:93:07:31,00:f8:cc:c1:76:50,00:f8:cc:c1:76:50,,-86,1,2412,31.2498225,34.806163,292.9,1,6,1.6,79
2026-02-09T07:21:54.236Z,auth,b8:06:0d:93:07:31,00:f8:cc:c1:76:50,00:f8:cc:c1:76:50,,-87,1,2412,31.2498225,34.806163,292.9,1,6,1.6,79
2026-02-09T07:21:54.237Z,auth,b8:06:0d:93:07:31,00:f8:cc:c1:76:50,00:f8:cc:c1:76:50,,-91,1,2412,31.2498225,34.806163,292.9,1,6,1.6,80
2026-02-09T07:21:54.238Z,auth,b8:06:0d:93:07:31,00:f8:cc:c1:76:50,00:f8:cc:c1:76:50,,-89,1,2412,31.2498225,34.806163,292.9,1,6,1.6,80
2026-02-09T07:21:54.240Z,auth,b8:06:0d:93:07:31,00:f8:cc:c1:76:50,00:f8:cc:c1:76:50,,-90,1,2412,31.2498225,34.806163,292.9,1,6,1.6,80
2026-02-09T07:21:54.241Z,auth,b8:06:0d:93:07:31,00:f8:cc:c1:76:50,00:f8:cc:c1:76:50,,-89,1,2412,31.2498225,34.806163,292.9,1,6,1.6,80
