timestamp_utc,frame_type,src_mac,dst_mac,bssid,ssid,rssi_dbm,channel,freq_mhz,gps_lat,gps_lon,gps_alt_m,gps_fix,gps_num_sats,gps_hdop,gps_age_ms,src_vendor,dst_mac_pcap,bssid_pcap,frame_len,ie_ids,ssid_pcap,frame_type_pcap,seq_ctl,ie_fingerprint,ie_vendor_ouis,_match_delta_ms,dst_vendor_pcap,bssid_vendor_pcap,seq_num
2025-12-21 12:03:18.680000+00:00,beacon,f0:1d:2d:b9:f4:20,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:20,BGU-WIFI,-43.0,11,2462,,,,0,0,99.99,551,Cisco,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:20,381.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127",BGU-WIFI,beacon,44608.0,,,,Broadcast,Cisco,2788
2025-12-21 12:03:18.680000+00:00,beacon,f0:1d:2d:b9:f4:21,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:21,eduroam,-43.0,11,2462,,,,0,0,99.99,551,Cisco,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:21,380.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127",eduroam,beacon,44624.0,,,,Broadcast,Cisco,2789
2025-12-21 12:03:18.782000+00:00,beacon,f0:1d:2d:b9:f4:21,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:21,eduroam,-83.0,11,2462,,,,0,0,99.99,552,Cisco,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:21,380.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127",eduroam,beacon,44704.0,,,,Broadcast,Cisco,2794
2025-12-21 12:03:18.782000+00:00,beacon,f0:1d:2d:b9:f4:23,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:23,just4visitors,-43.0,11,2462,,,,0,0,99.99,552,Cisco,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:23,303.0,"0,1,3,5,7,32,42,11,70,45,61,127,221,221,221,221,133,149",just4visitors,beacon,44736.0,,,,Broadcast,Cisco,2796
2025-12-21 12:03:18.782000+00:00,beacon,f0:1d:2d:b9:f4:2a,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:2a,iotred,-43.0,11,2462,,,,0,0,99.99,552,Cisco,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:2a,392.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127",iotred,beacon,44752.0,,,,Broadcast,Cisco,2797
2025-12-21 12:03:18.883000+00:00,beacon,f0:1d:2d:b9:f4:20,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:20,BGU-WIFI,-43.0,11,2462,,,,0,0,99.99,552,Cisco,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:20,381.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127",BGU-WIFI,beacon,44768.0,,,,Broadcast,Cisco,2798
2025-12-21 12:03:18.884000+00:00,beacon,f0:1d:2d:b9:f4:23,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:23,just4visitors,-42.0,11,2462,,,,0,0,99.99,553,Cisco,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:23,303.0,"0,1,3,5,7,32,42,11,70,45,61,127,221,221,221,221,133,149",just4visitors,beacon,44816.0,,,,Broadcast,Cisco,2801
2025-12-21 12:03:20.336000+00:00,beacon,86:2a:fd:9a:d8:4d,ff:ff:ff:ff:ff:ff,86:2a:fd:9a:d8:4d,DIRECT-4D-HP OfficeJet Pro 9010,-64.0,11,2462,,,,0,0,99.99,553,,ff:ff:ff:ff:ff:ff,86:2a:fd:9a:d8:4d,493.0,"0,1,3,5,42,45,48,61,127,59,221",DIRECT-4D-HP OfficeJet Pro 9010,beacon,18480.0,,,,Broadcast,,1155
2025-12-21 12:03:20.407000+00:00,heartbeat,nan,nan,nan,,,6,2437,,,,0,0,99.99,346,,,,,,,,,,,,,,
2025-12-21 12:03:20.429000+00:00,beacon,86:2a:fd:9a:d8:4d,ff:ff:ff:ff:ff:ff,86:2a:fd:9a:d8:4d,DIRECT-4D-HP OfficeJet Pro 9010,-64.0,11,2462,,,,0,0,99.99,553,,ff:ff:ff:ff:ff:ff,86:2a:fd:9a:d8:4d,493.0,"0,1,3,5,42,45,48,61,127,59,221",DIRECT-4D-HP OfficeJet Pro 9010,beacon,18496.0,,,,Broadcast,,1156
2025-12-21 12:03:20.531000+00:00,beacon,86:2a:fd:9a:d8:4d,ff:ff:ff:ff:ff:ff,86:2a:fd:9a:d8:4d,DIRECT-4D-HP OfficeJet Pro 9010,-64.0,11,2462,,,,0,0,99.99,553,,ff:ff:ff:ff:ff:ff,86:2a:fd:9a:d8:4d,493.0,"0,1,3,5,42,45,48,61,127,59,221",DIRECT-4D-HP OfficeJet Pro 9010,beacon,18512.0,,,,Broadcast,,1157
2025-12-21 12:03:20.547000+00:00,beacon,76:58:79:d7:89:d2,ff:ff:ff:ff:ff:ff,76:58:79:d7:89:d2,D-oneplus,-83.0,11,2462,,,,0,0,99.99,554,,ff:ff:ff:ff:ff:ff,76:58:79:d7:89:d2,283.0,"0,1,3,5,7,42,50,48,59,45,61,127,191,192,221",D-oneplus,beacon,61216.0,,,,Broadcast,,3826
2025-12-21 12:03:20.633000+00:00,beacon,86:2a:fd:9a:d8:4d,ff:ff:ff:ff:ff:ff,86:2a:fd:9a:d8:4d,DIRECT-4D-HP OfficeJet Pro 9010,-64.0,11,2462,,,,0,0,99.99,554,,ff:ff:ff:ff:ff:ff,86:2a:fd:9a:d8:4d,493.0,"0,1,3,5,42,45,48,61,127,59,221",DIRECT-4D-HP OfficeJet Pro 9010,beacon,18528.0,,,,Broadcast,,1158
2025-12-21 12:03:20.648000+00:00,beacon,76:58:79:d7:89:d2,ff:ff:ff:ff:ff:ff,76:58:79:d7:89:d2,D-oneplus,-83.0,11,2462,,,,0,0,99.99,555,,ff:ff:ff:ff:ff:ff,76:58:79:d7:89:d2,283.0,"0,1,3,5,7,42,50,48,59,45,61,127,191,192,221",D-oneplus,beacon,61232.0,,,,Broadcast,,3827
2025-12-21 12:03:20.750000+00:00,beacon,76:58:79:d7:89:d2,ff:ff:ff:ff:ff:ff,76:58:79:d7:89:d2,D-oneplus,-77.0,11,2462,,,,0,0,99.99,555,,ff:ff:ff:ff:ff:ff,76:58:79:d7:89:d2,283.0,"0,1,3,5,7,42,50,48,59,45,61,127,191,192,221",D-oneplus,beacon,61248.0,,,,Broadcast,,3828
2025-12-21 12:03:21.624000+00:00,beacon,6c:8b:d3:e1:07:e3,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e3,just4visitors,-62.0,11,2462,,,,0,0,99.99,555,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e3,308.0,"0,1,3,5,7,32,42,11,70,54,45,61,127,221,133",just4visitors,beacon,1328.0,,,,Broadcast,Cisco,83
2025-12-21 12:03:21.660000+00:00,beacon,6c:8b:d3:e1:07:ea,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:ea,iotred,-62.0,11,2462,,,,0,0,99.99,555,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:ea,333.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",iotred,beacon,1344.0,,,,Broadcast,Cisco,84
2025-12-21 12:03:21.663000+00:00,probe-req,88:a2:9e:09:94:05,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-63.0,11,2462,,,,0,0,99.99,556,,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,156.0,"0,1,50,3,45,221,221",<MISSING>,probe-req,2544.0,,,,Broadcast,Broadcast,159
2025-12-21 12:03:21.706000+00:00,probe-req,88:a2:9e:09:94:05,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-66.0,11,2462,,,,0,0,99.99,556,,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,156.0,"0,1,50,3,45,221,221",<MISSING>,probe-req,2576.0,,,,Broadcast,Broadcast,161
2025-12-21 12:03:21.711000+00:00,beacon,6c:8b:d3:e1:07:e0,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e0,BGU-WIFI,-61.0,11,2462,,,,0,0,99.99,556,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e0,322.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",BGU-WIFI,beacon,1360.0,,,,Broadcast,Cisco,85
2025-12-21 12:03:21.721000+00:00,beacon,6c:8b:d3:e1:07:e2,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e2,SOP,-61.0,11,2462,,,,0,0,99.99,557,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e2,320.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",SOP,beacon,1392.0,,,,Broadcast,Cisco,87
2025-12-21 12:03:21.727000+00:00,probe-req,88:a2:9e:09:94:05,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-67.0,11,2462,,,,0,0,99.99,557,,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,156.0,"0,1,50,3,45,221,221",<MISSING>,probe-req,2592.0,,,,Broadcast,Broadcast,162
2025-12-21 12:03:21.762000+00:00,beacon,6c:8b:d3:e1:07:ea,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:ea,iotred,-61.0,11,2462,,,,0,0,99.99,557,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:ea,333.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",iotred,beacon,1424.0,,,,Broadcast,Cisco,89
2025-12-21 12:03:21.786000+00:00,beacon,4e:7f:a1:a6:c0:68,ff:ff:ff:ff:ff:ff,4e:7f:a1:a6:c0:68,M-WM-^T-iPhone M-WM-,-55.0,11,2462,,,,0,0,99.99,557,,ff:ff:ff:ff:ff:ff,4e:7f:a1:a6:c0:68,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",ה-iPhone של Ron,beacon,64960.0,,,,Broadcast,,4060
2025-12-21 12:03:21.798000+00:00,probe-req,88:a2:9e:09:94:05,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-60.0,11,2462,,,,0,0,99.99,557,,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,156.0,"0,1,50,3,45,221,221",<MISSING>,probe-req,2640.0,,,,Broadcast,Broadcast,165
2025-12-21 12:03:21.813000+00:00,beacon,6c:8b:d3:e1:07:e0,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e0,BGU-WIFI,-62.0,11,2462,,,,0,0,99.99,558,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e0,322.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",BGU-WIFI,beacon,1440.0,,,,Broadcast,Cisco,90
2025-12-21 12:03:21.819000+00:00,probe-req,88:a2:9e:09:94:05,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-63.0,11,2462,,,,0,0,99.99,558,,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,156.0,"0,1,50,3,45,221,221",<MISSING>,probe-req,2656.0,,,,Broadcast,Broadcast,166
2025-12-21 12:03:21.823000+00:00,beacon,6c:8b:d3:e1:07:e2,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e2,SOP,-62.0,11,2462,,,,0,0,99.99,558,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e2,320.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",SOP,beacon,1472.0,,,,Broadcast,Cisco,92
2025-12-21 12:03:21.828000+00:00,beacon,6c:8b:d3:e1:07:e3,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e3,just4visitors,-62.0,11,2462,,,,0,0,99.99,559,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e3,308.0,"0,1,3,5,7,32,42,11,70,54,45,61,127,221,133",just4visitors,beacon,1488.0,,,,Broadcast,Cisco,93
2025-12-21 12:03:21.864000+00:00,beacon,6c:8b:d3:e1:07:ea,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:ea,iotred,-61.0,11,2462,,,,0,0,99.99,559,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:ea,333.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",iotred,beacon,1504.0,,,,Broadcast,Cisco,94
2025-12-21 12:03:21.888000+00:00,beacon,4e:7f:a1:a6:c0:68,ff:ff:ff:ff:ff:ff,4e:7f:a1:a6:c0:68,M-WM-^T-iPhone M-WM-,-56.0,11,2462,,,,0,0,99.99,559,,ff:ff:ff:ff:ff:ff,4e:7f:a1:a6:c0:68,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",ה-iPhone של Ron,beacon,64976.0,,,,Broadcast,,4061
2025-12-21 12:03:21.915000+00:00,beacon,6c:8b:d3:e1:07:e0,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e0,BGU-WIFI,-61.0,11,2462,,,,0,0,99.99,559,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e0,322.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",BGU-WIFI,beacon,1520.0,,,,Broadcast,Cisco,95
2025-12-21 12:03:21.920000+00:00,beacon,6c:8b:d3:e1:07:e1,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e1,eduroam,-62.0,11,2462,,,,0,0,99.99,559,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e1,321.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",eduroam,beacon,1536.0,,,,Broadcast,Cisco,96
2025-12-21 12:03:21.925000+00:00,beacon,6c:8b:d3:e1:07:e2,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e2,SOP,-61.0,11,2462,,,,0,0,99.99,560,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e2,320.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",SOP,beacon,1552.0,,,,Broadcast,Cisco,97
2025-12-21 12:03:21.930000+00:00,beacon,6c:8b:d3:e1:07:e3,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e3,just4visitors,-61.0,11,2462,,,,0,0,99.99,560,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e3,308.0,"0,1,3,5,7,32,42,11,70,54,45,61,127,221,133",just4visitors,beacon,1568.0,,,,Broadcast,Cisco,98
2025-12-21 12:03:21.934000+00:00,probe-req,88:a2:9e:09:94:05,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-45.0,11,2462,,,,0,0,99.99,560,,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,156.0,"0,1,50,3,45,221,221",<MISSING>,probe-req,2736.0,,,,Broadcast,Broadcast,171
2025-12-21 12:03:21.954000+00:00,probe-req,88:a2:9e:09:94:05,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-43.0,11,2462,,,,0,0,99.99,560,,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,156.0,"0,1,50,3,45,221,221",<MISSING>,probe-req,2752.0,,,,Broadcast,Broadcast,172
2025-12-21 12:03:21.966000+00:00,beacon,6c:8b:d3:e1:07:ea,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:ea,iotred,-61.0,11,2462,,,,0,0,99.99,561,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:ea,333.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",iotred,beacon,1584.0,,,,Broadcast,Cisco,99
2025-12-21 12:03:21.977000+00:00,probe-req,88:a2:9e:09:94:05,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-34.0,11,2462,,,,0,0,99.99,561,,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,156.0,"0,1,50,3,45,221,221",<MISSING>,probe-req,2768.0,,,,Broadcast,Broadcast,173
2025-12-21 12:03:21.978000+00:00,probe-resp,6c:8b:d3:e1:07:e1,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e1,eduroam,-61.0,11,2462,,,,0,0,99.99,562,Cisco,88:a2:9e:09:94:05,,315.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",eduroam,probe-resp,51840.0,,,,,,3240
2025-12-21 12:03:21.978000+00:00,probe-resp,6c:8b:d3:e1:07:e1,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e1,eduroam,-62.0,11,2462,,,,0,0,99.99,562,Cisco,88:a2:9e:09:94:05,,315.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",eduroam,probe-resp,51840.0,,,,,,3240
2025-12-21 12:03:21.978000+00:00,probe-resp,6c:8b:d3:e1:07:e1,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e1,eduroam,-62.0,11,2462,,,,0,0,99.99,561,Cisco,88:a2:9e:09:94:05,,315.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",eduroam,probe-resp,51840.0,,,,,,3240
2025-12-21 12:03:21.978000+00:00,probe-resp,6c:8b:d3:e1:07:e1,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e1,eduroam,-62.0,11,2462,,,,0,0,99.99,561,Cisco,88:a2:9e:09:94:05,,315.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",eduroam,probe-resp,51840.0,,,,,,3240
2025-12-21 12:03:21.979000+00:00,probe-resp,6c:8b:d3:e1:07:e1,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e1,eduroam,-61.0,11,2462,,,,0,0,99.99,562,Cisco,88:a2:9e:09:94:05,,315.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",eduroam,probe-resp,51840.0,,,,,,3240
2025-12-21 12:03:21.980000+00:00,probe-resp,6c:8b:d3:e1:07:e2,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e2,SOP,-62.0,11,2462,,,,0,0,99.99,562,Cisco,88:a2:9e:09:94:05,,314.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",SOP,probe-resp,51856.0,,,,,,3241
2025-12-21 12:03:21.981000+00:00,probe-resp,6c:8b:d3:e1:07:e2,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e2,SOP,-62.0,11,2462,,,,0,0,99.99,563,Cisco,88:a2:9e:09:94:05,,314.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",SOP,probe-resp,51856.0,,,,,,3241
2025-12-21 12:03:21.981000+00:00,probe-resp,6c:8b:d3:e1:07:e2,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e2,SOP,-62.0,11,2462,,,,0,0,99.99,563,Cisco,88:a2:9e:09:94:05,,314.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",SOP,probe-resp,51856.0,,,,,,3241
2025-12-21 12:03:21.981000+00:00,probe-resp,6c:8b:d3:e1:07:e3,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e3,just4visitors,-62.0,11,2462,,,,0,0,99.99,563,Cisco,88:a2:9e:09:94:05,,302.0,"0,1,3,7,32,42,11,70,54,45,61,127,221,133,149",just4visitors,probe-resp,51872.0,,,,,,3242
2025-12-21 12:03:21.981000+00:00,probe-resp,6c:8b:d3:e1:07:e2,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e2,SOP,-62.0,11,2462,,,,0,0,99.99,563,Cisco,88:a2:9e:09:94:05,,314.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",SOP,probe-resp,51856.0,,,,,,3241
2025-12-21 12:03:21.982000+00:00,probe-resp,6c:8b:d3:e1:07:e3,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e3,just4visitors,-61.0,11,2462,,,,0,0,99.99,564,Cisco,88:a2:9e:09:94:05,,302.0,"0,1,3,7,32,42,11,70,54,45,61,127,221,133,149",just4visitors,probe-resp,51872.0,,,,,,3242
2025-12-21 12:03:21.982000+00:00,probe-resp,6c:8b:d3:e1:07:e3,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e3,just4visitors,-62.0,11,2462,,,,0,0,99.99,564,Cisco,88:a2:9e:09:94:05,,302.0,"0,1,3,7,32,42,11,70,54,45,61,127,221,133,149",just4visitors,probe-resp,51872.0,,,,,,3242
2025-12-21 12:03:21.982000+00:00,probe-resp,6c:8b:d3:e1:07:e3,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e3,just4visitors,-62.0,11,2462,,,,0,0,99.99,564,Cisco,88:a2:9e:09:94:05,,302.0,"0,1,3,7,32,42,11,70,54,45,61,127,221,133,149",just4visitors,probe-resp,51872.0,,,,,,3242
2025-12-21 12:03:21.982000+00:00,probe-resp,6c:8b:d3:e1:07:e3,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e3,just4visitors,-61.0,11,2462,,,,0,0,99.99,564,Cisco,88:a2:9e:09:94:05,,302.0,"0,1,3,7,32,42,11,70,54,45,61,127,221,133,149",just4visitors,probe-resp,51872.0,,,,,,3242
2025-12-21 12:03:21.982000+00:00,probe-resp,6c:8b:d3:e1:07:ea,88:a2:9e:09:94:05,6c:8b:d3:e1:07:ea,iotred,-61.0,11,2462,,,,0,0,99.99,565,Cisco,88:a2:9e:09:94:05,,327.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",iotred,probe-resp,51888.0,,,,,,3243
2025-12-21 12:03:21.983000+00:00,probe-resp,6c:8b:d3:e1:07:ea,88:a2:9e:09:94:05,6c:8b:d3:e1:07:ea,iotred,-61.0,11,2462,,,,0,0,99.99,565,Cisco,88:a2:9e:09:94:05,,327.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",iotred,probe-resp,51888.0,,,,,,3243
2025-12-21 12:03:21.983000+00:00,probe-resp,6c:8b:d3:e1:07:ea,88:a2:9e:09:94:05,6c:8b:d3:e1:07:ea,iotred,-61.0,11,2462,,,,0,0,99.99,565,Cisco,88:a2:9e:09:94:05,,327.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",iotred,probe-resp,51888.0,,,,,,3243
2025-12-21 12:03:21.990000+00:00,beacon,4e:7f:a1:a6:c0:68,ff:ff:ff:ff:ff:ff,4e:7f:a1:a6:c0:68,M-WM-^T-iPhone M-WM-,-55.0,11,2462,,,,0,0,99.99,565,,ff:ff:ff:ff:ff:ff,4e:7f:a1:a6:c0:68,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",ה-iPhone של Ron,beacon,64992.0,,,,Broadcast,,4062
2025-12-21 12:03:21.997000+00:00,probe-req,88:a2:9e:09:94:05,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-34.0,11,2462,,,,0,0,99.99,566,,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,156.0,"0,1,50,3,45,221,221",<MISSING>,probe-req,2784.0,,,,Broadcast,Broadcast,174
2025-12-21 12:03:21.998000+00:00,probe-resp,6c:8b:d3:e1:07:e1,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e1,eduroam,-62.0,11,2462,,,,0,0,99.99,567,Cisco,88:a2:9e:09:94:05,,315.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",eduroam,probe-resp,51904.0,,,,,,3244
2025-12-21 12:03:21.998000+00:00,probe-resp,6c:8b:d3:e1:07:e1,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e1,eduroam,-61.0,11,2462,,,,0,0,99.99,566,Cisco,88:a2:9e:09:94:05,,315.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",eduroam,probe-resp,51904.0,,,,,,3244
2025-12-21 12:03:21.998000+00:00,probe-resp,6c:8b:d3:e1:07:e1,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e1,eduroam,-61.0,11,2462,,,,0,0,99.99,566,Cisco,88:a2:9e:09:94:05,,315.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",eduroam,probe-resp,51904.0,,,,,,3244
2025-12-21 12:03:21.998000+00:00,probe-resp,6c:8b:d3:e1:07:e1,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e1,eduroam,-62.0,11,2462,,,,0,0,99.99,566,Cisco,88:a2:9e:09:94:05,,315.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",eduroam,probe-resp,51904.0,,,,,,3244
2025-12-21 12:03:21.999000+00:00,probe-resp,6c:8b:d3:e1:07:e2,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e2,SOP,-62.0,11,2462,,,,0,0,99.99,568,Cisco,88:a2:9e:09:94:05,,314.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",SOP,probe-resp,51920.0,,,,,,3245
2025-12-21 12:03:21.999000+00:00,probe-resp,6c:8b:d3:e1:07:e2,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e2,SOP,-62.0,11,2462,,,,0,0,99.99,568,Cisco,88:a2:9e:09:94:05,,314.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",SOP,probe-resp,51920.0,,,,,,3245
2025-12-21 12:03:21.999000+00:00,probe-resp,6c:8b:d3:e1:07:e1,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e1,eduroam,-61.0,11,2462,,,,0,0,99.99,567,Cisco,88:a2:9e:09:94:05,,315.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",eduroam,probe-resp,51904.0,,,,,,3244
2025-12-21 12:03:21.999000+00:00,probe-resp,6c:8b:d3:e1:07:e2,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e2,SOP,-61.0,11,2462,,,,0,0,99.99,567,Cisco,88:a2:9e:09:94:05,,314.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",SOP,probe-resp,51920.0,,,,,,3245
2025-12-21 12:03:21.999000+00:00,probe-resp,6c:8b:d3:e1:07:e2,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e2,SOP,-62.0,11,2462,,,,0,0,99.99,567,Cisco,88:a2:9e:09:94:05,,314.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",SOP,probe-resp,51920.0,,,,,,3245
2025-12-21 12:03:21.999000+00:00,probe-resp,6c:8b:d3:e1:07:e2,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e2,SOP,-62.0,11,2462,,,,0,0,99.99,568,Cisco,88:a2:9e:09:94:05,,314.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",SOP,probe-resp,51920.0,,,,,,3245
2025-12-21 12:03:22+00:00,probe-resp,6c:8b:d3:e1:07:ea,88:a2:9e:09:94:05,6c:8b:d3:e1:07:ea,iotred,-62.0,11,2462,,,,0,0,99.99,569,Cisco,88:a2:9e:09:94:05,,327.0,"0,1,3,7,32,42,48,11,70,54,45,61,127,221,133",iotred,probe-resp,51952.0,,,,,,3247
2025-12-21 12:03:22+00:00,probe-resp,6c:8b:d3:e1:07:e3,88:a2:9e:09:94:05,6c:8b:d3:e1:07:e3,just4visitors,-61.0,11,2462,,,,0,0,99.99,569,Cisco,88:a2:9e:09:94:05,,302.0,"0,1,3,7,32,42,11,70,54,45,61,127,221,133,149",just4visitors,probe-resp,51936.0,,,,,,3246
