timestamp_utc,frame_type,src_mac,dst_mac,bssid,ssid,rssi_dbm,channel,freq_mhz,gps_lat,gps_lon,gps_alt_m,gps_fix,gps_num_sats,gps_hdop,gps_age_ms,src_vendor,dst_mac_pcap,bssid_pcap,frame_len,ie_ids,ssid_pcap,frame_type_pcap,seq_ctl,ie_fingerprint,ie_vendor_ouis,_match_delta_ms,dst_vendor_pcap,bssid_vendor_pcap,seq_num
2025-12-21 12:05:58.221000+00:00,probe-resp,f0:1d:2d:b9:f4:21,36:16:17:54:61:df,f0:1d:2d:b9:f4:21,eduroam,-49.0,1,2412,,,,0,0,99.99,920,Cisco,36:16:17:54:61:df,,374.0,"0,1,3,7,32,42,48,11,70,54,45,61,127",eduroam,probe-resp,736.0,,,,,,46
2025-12-21 12:05:58.222000+00:00,probe-resp,f0:1d:2d:b9:f4:23,36:16:17:54:61:df,f0:1d:2d:b9:f4:23,just4visitors,-48.0,1,2412,,,,0,0,99.99,920,Cisco,36:16:17:54:61:df,,297.0,"0,1,3,7,32,42,11,70,45,61,127,221,221,221,221,133,149",just4visitors,probe-resp,768.0,,,,,,48
2025-12-21 12:05:58.239000+00:00,beacon,4e:7f:a1:a6:c0:68,ff:ff:ff:ff:ff:ff,4e:7f:a1:a6:c0:68,M-WM-^T-iPhone M-WM-,-58.0,1,2412,,,,0,0,99.99,920,,ff:ff:ff:ff:ff:ff,4e:7f:a1:a6:c0:68,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",ה-iPhone של Ron,beacon,24096.0,,,,Broadcast,,1506
2025-12-21 12:05:58.257000+00:00,probe-resp,f0:1d:2d:b9:f4:20,36:16:17:54:61:df,f0:1d:2d:b9:f4:20,BGU-WIFI,-49.0,1,2412,,,,0,0,99.99,920,Cisco,36:16:17:54:61:df,,375.0,"0,1,3,7,32,42,48,11,70,54,45,61,127",BGU-WIFI,probe-resp,800.0,,,,,,50
2025-12-21 12:05:58.296000+00:00,beacon,f0:1d:2d:b9:f4:23,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:23,just4visitors,-48.0,6,2437,,,,0,0,99.99,964,Cisco,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:23,303.0,"0,1,3,5,7,32,42,11,70,45,61,127,221,221,221,221,133,149",just4visitors,beacon,928.0,,,,Broadcast,Cisco,58
2025-12-21 12:05:58.296000+00:00,beacon,f0:1d:2d:b9:f4:21,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:21,eduroam,-48.0,1,2412,,,,0,0,99.99,921,Cisco,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:21,380.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127",eduroam,beacon,896.0,,,,Broadcast,Cisco,56
2025-12-21 12:05:58.296000+00:00,beacon,f0:1d:2d:b9:f4:2a,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:2a,iotred,-48.0,6,2437,,,,0,0,99.99,964,Cisco,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:2a,392.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127",iotred,beacon,944.0,,,,Broadcast,Cisco,59
2025-12-21 12:05:58.296000+00:00,beacon,f0:1d:2d:b9:f4:22,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:22,SOP,-47.0,6,2437,,,,0,0,99.99,964,Cisco,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:22,379.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127",SOP,beacon,912.0,,,,Broadcast,Cisco,57
2025-12-21 12:05:58.398000+00:00,beacon,f0:1d:2d:b9:f4:20,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:20,BGU-WIFI,-48.0,6,2437,,,,0,0,99.99,965,Cisco,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:20,381.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127",BGU-WIFI,beacon,960.0,,,,Broadcast,Cisco,60
2025-12-21 12:05:58.398000+00:00,beacon,f0:1d:2d:b9:f4:22,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:22,SOP,-48.0,6,2437,,,,0,0,99.99,965,Cisco,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:22,379.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127",SOP,beacon,992.0,,,,Broadcast,Cisco,62
2025-12-21 12:05:58.398000+00:00,beacon,f0:1d:2d:b9:f4:23,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:23,just4visitors,-49.0,6,2437,,,,0,0,99.99,965,Cisco,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:23,303.0,"0,1,3,5,7,32,42,11,70,45,61,127,221,221,221,221,133,149",just4visitors,beacon,1008.0,,,,Broadcast,Cisco,63
2025-12-21 12:05:58.398000+00:00,beacon,f0:1d:2d:b9:f4:2a,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:2a,iotred,-48.0,6,2437,,,,0,0,99.99,966,Cisco,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:2a,392.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127",iotred,beacon,1024.0,,,,Broadcast,Cisco,64
2025-12-21 12:05:59.783000+00:00,beacon,dc:8c:37:13:4b:25,ff:ff:ff:ff:ff:ff,dc:8c:37:13:4b:25,iotred,-72.0,6,2437,,,,0,0,99.99,966,Cisco,ff:ff:ff:ff:ff:ff,dc:8c:37:13:4b:25,333.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",iotred,beacon,28928.0,,,,Broadcast,Cisco,1808
2025-12-21 12:05:59.847000+00:00,beacon,86:2a:fd:9a:d8:4d,ff:ff:ff:ff:ff:ff,86:2a:fd:9a:d8:4d,DIRECT-4D-HP OfficeJet Pro 9010,-64.0,6,2437,,,,0,0,99.99,966,,ff:ff:ff:ff:ff:ff,86:2a:fd:9a:d8:4d,493.0,"0,1,3,5,42,45,48,61,127,59,221",DIRECT-4D-HP OfficeJet Pro 9010,beacon,45280.0,,,,Broadcast,,2830
2025-12-21 12:05:59.905000+00:00,heartbeat,nan,nan,nan,,,6,2437,,,,0,0,99.99,861,,,,,,,,,,,,,,
2025-12-21 12:05:59.950000+00:00,beacon,86:2a:fd:9a:d8:4d,ff:ff:ff:ff:ff:ff,86:2a:fd:9a:d8:4d,DIRECT-4D-HP OfficeJet Pro 9010,-64.0,6,2437,,,,0,0,99.99,966,,ff:ff:ff:ff:ff:ff,86:2a:fd:9a:d8:4d,493.0,"0,1,3,5,42,45,48,61,127,59,221",DIRECT-4D-HP OfficeJet Pro 9010,beacon,45296.0,,,,Broadcast,,2831
2025-12-21 12:05:59.982000+00:00,beacon,dc:8c:37:13:4b:24,ff:ff:ff:ff:ff:ff,dc:8c:37:13:4b:24,SOP,-72.0,6,2437,,,,0,0,99.99,967,Cisco,ff:ff:ff:ff:ff:ff,dc:8c:37:13:4b:24,320.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",SOP,beacon,29104.0,,,,Broadcast,Cisco,1819
2025-12-21 12:06:00.052000+00:00,beacon,86:2a:fd:9a:d8:4d,ff:ff:ff:ff:ff:ff,86:2a:fd:9a:d8:4d,DIRECT-4D-HP OfficeJet Pro 9010,-64.0,6,2437,,,,0,0,99.99,967,,ff:ff:ff:ff:ff:ff,86:2a:fd:9a:d8:4d,493.0,"0,1,3,5,42,45,48,61,127,59,221",DIRECT-4D-HP OfficeJet Pro 9010,beacon,45312.0,,,,Broadcast,,2832
2025-12-21 12:06:00.069000+00:00,beacon,dc:8c:37:13:4b:21,ff:ff:ff:ff:ff:ff,dc:8c:37:13:4b:21,HOT-WiFi,-72.0,6,2437,,,,0,0,99.99,967,Cisco,ff:ff:ff:ff:ff:ff,dc:8c:37:13:4b:21,291.0,"0,1,3,5,7,32,42,11,70,45,61,127,221,133,149",HOT-WiFi,beacon,29152.0,,,,Broadcast,Cisco,1822
2025-12-21 12:06:00.154000+00:00,beacon,86:2a:fd:9a:d8:4d,ff:ff:ff:ff:ff:ff,86:2a:fd:9a:d8:4d,DIRECT-4D-HP OfficeJet Pro 9010,-64.0,6,2437,,,,0,0,99.99,967,,ff:ff:ff:ff:ff:ff,86:2a:fd:9a:d8:4d,493.0,"0,1,3,5,42,45,48,61,127,59,221",DIRECT-4D-HP OfficeJet Pro 9010,beacon,45328.0,,,,Broadcast,,2833
2025-12-21 12:06:00.182000+00:00,beacon,dc:8c:37:13:4b:23,ff:ff:ff:ff:ff:ff,dc:8c:37:13:4b:23,eduroam,-71.0,6,2437,,,,0,0,99.99,968,Cisco,ff:ff:ff:ff:ff:ff,dc:8c:37:13:4b:23,321.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",eduroam,beacon,29280.0,,,,Broadcast,Cisco,1830
2025-12-21 12:06:00.257000+00:00,beacon,86:2a:fd:9a:d8:4d,ff:ff:ff:ff:ff:ff,86:2a:fd:9a:d8:4d,DIRECT-4D-HP OfficeJet Pro 9010,-64.0,11,2462,,,,0,0,99.99,989,,ff:ff:ff:ff:ff:ff,86:2a:fd:9a:d8:4d,493.0,"0,1,3,5,42,45,48,61,127,59,221",DIRECT-4D-HP OfficeJet Pro 9010,beacon,45344.0,,,,Broadcast,,2834
2025-12-21 12:06:01.138000+00:00,beacon,6c:8b:d3:e1:07:e0,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e0,BGU-WIFI,-59.0,11,2462,,,,0,0,99.99,990,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e0,322.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",BGU-WIFI,beacon,59744.0,,,,Broadcast,Cisco,3734
2025-12-21 12:06:01.141000+00:00,beacon,76:58:79:d7:89:d2,ff:ff:ff:ff:ff:ff,76:58:79:d7:89:d2,D-oneplus,-72.0,11,2462,,,,0,0,99.99,991,,ff:ff:ff:ff:ff:ff,76:58:79:d7:89:d2,283.0,"0,1,3,5,7,42,50,48,59,45,61,127,191,192,221",D-oneplus,beacon,21600.0,,,,Broadcast,,1350
2025-12-21 12:06:01.141000+00:00,beacon,6c:8b:d3:e1:07:e1,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e1,eduroam,-59.0,11,2462,,,,0,0,99.99,992,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e1,321.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",eduroam,beacon,59760.0,,,,Broadcast,Cisco,3735
2025-12-21 12:06:01.145000+00:00,beacon,6c:8b:d3:e1:07:e2,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e2,SOP,-59.0,11,2462,,,,0,0,99.99,992,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e2,320.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",SOP,beacon,59776.0,,,,Broadcast,Cisco,3736
2025-12-21 12:06:01.150000+00:00,beacon,6c:8b:d3:e1:07:e3,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e3,just4visitors,-59.0,11,2462,,,,0,0,99.99,992,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e3,308.0,"0,1,3,5,7,32,42,11,70,54,45,61,127,221,133",just4visitors,beacon,59792.0,,,,Broadcast,Cisco,3737
2025-12-21 12:06:01.186000+00:00,beacon,6c:8b:d3:e1:07:ea,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:ea,iotred,-59.0,11,2462,,,,0,0,99.99,993,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:ea,333.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",iotred,beacon,59808.0,,,,Broadcast,Cisco,3738
2025-12-21 12:06:01.237000+00:00,beacon,6c:8b:d3:e1:07:e0,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e0,BGU-WIFI,-59.0,11,2462,,,,0,0,99.99,993,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e0,322.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",BGU-WIFI,beacon,59824.0,,,,Broadcast,Cisco,3739
2025-12-21 12:06:01.244000+00:00,beacon,6c:8b:d3:e1:07:e1,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e1,eduroam,-57.0,11,2462,,,,0,0,99.99,994,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e1,321.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",eduroam,beacon,59840.0,,,,Broadcast,Cisco,3740
2025-12-21 12:06:01.247000+00:00,beacon,6c:8b:d3:e1:07:e2,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e2,SOP,-59.0,11,2462,,,,0,0,99.99,994,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e2,320.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",SOP,beacon,59856.0,,,,Broadcast,Cisco,3741
2025-12-21 12:06:01.252000+00:00,beacon,6c:8b:d3:e1:07:e3,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e3,just4visitors,-59.0,11,2462,,,,0,0,99.99,995,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e3,308.0,"0,1,3,5,7,32,42,11,70,54,45,61,127,221,133",just4visitors,beacon,59872.0,,,,Broadcast,Cisco,3742
2025-12-21 12:06:01.288000+00:00,beacon,6c:8b:d3:e1:07:ea,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:ea,iotred,-59.0,11,2462,,,,0,0,99.99,995,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:ea,333.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",iotred,beacon,59888.0,,,,Broadcast,Cisco,3743
2025-12-21 12:06:01.339000+00:00,beacon,6c:8b:d3:e1:07:e0,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e0,BGU-WIFI,-59.0,11,2462,,,,0,0,99.99,996,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e0,322.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",BGU-WIFI,beacon,59904.0,,,,Broadcast,Cisco,3744
2025-12-21 12:06:01.345000+00:00,beacon,76:58:79:d7:89:d2,ff:ff:ff:ff:ff:ff,76:58:79:d7:89:d2,D-oneplus,-79.0,11,2462,,,,0,0,99.99,996,,ff:ff:ff:ff:ff:ff,76:58:79:d7:89:d2,283.0,"0,1,3,5,7,42,50,48,59,45,61,127,191,192,221",D-oneplus,beacon,21632.0,,,,Broadcast,,1352
2025-12-21 12:06:01.345000+00:00,beacon,6c:8b:d3:e1:07:e1,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e1,eduroam,-56.0,11,2462,,,,0,0,99.99,996,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e1,321.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",eduroam,beacon,59920.0,,,,Broadcast,Cisco,3745
2025-12-21 12:06:01.350000+00:00,beacon,6c:8b:d3:e1:07:e2,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e2,SOP,-59.0,11,2462,,,,0,0,99.99,997,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e2,320.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",SOP,beacon,59936.0,,,,Broadcast,Cisco,3746
2025-12-21 12:06:01.355000+00:00,beacon,6c:8b:d3:e1:07:e3,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e3,just4visitors,-59.0,1,2412,,,,0,0,99.99,13,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e3,308.0,"0,1,3,5,7,32,42,11,70,54,45,61,127,221,133",just4visitors,beacon,59952.0,,,,Broadcast,Cisco,3747
2025-12-21 12:06:01.391000+00:00,beacon,6c:8b:d3:e1:07:ea,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:ea,iotred,-59.0,1,2412,,,,0,0,99.99,16,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:ea,333.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",iotred,beacon,59968.0,,,,Broadcast,Cisco,3748
2025-12-21 12:06:01.442000+00:00,beacon,6c:8b:d3:e1:07:e0,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e0,BGU-WIFI,-59.0,1,2412,,,,0,0,99.99,17,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e0,322.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",BGU-WIFI,beacon,59984.0,,,,Broadcast,Cisco,3749
2025-12-21 12:06:01.452000+00:00,beacon,6c:8b:d3:e1:07:e2,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e2,SOP,-59.0,1,2412,,,,0,0,99.99,17,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e2,320.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",SOP,beacon,60016.0,,,,Broadcast,Cisco,3751
2025-12-21 12:06:01.457000+00:00,beacon,6c:8b:d3:e1:07:e3,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e3,just4visitors,-59.0,1,2412,,,,0,0,99.99,18,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e3,308.0,"0,1,3,5,7,32,42,11,70,54,45,61,127,221,133",just4visitors,beacon,60032.0,,,,Broadcast,Cisco,3752
2025-12-21 12:06:01.461000+00:00,beacon,76:58:79:d7:89:d2,ff:ff:ff:ff:ff:ff,76:58:79:d7:89:d2,D-oneplus,-75.0,1,2412,,,,0,0,99.99,18,,ff:ff:ff:ff:ff:ff,76:58:79:d7:89:d2,283.0,"0,1,3,5,7,42,50,48,59,45,61,127,191,192,221",D-oneplus,beacon,21648.0,,,,Broadcast,,1353
2025-12-21 12:06:01.493000+00:00,beacon,6c:8b:d3:e1:07:ea,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:ea,iotred,-59.0,1,2412,,,,0,0,99.99,18,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:ea,333.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",iotred,beacon,60048.0,,,,Broadcast,Cisco,3753
2025-12-21 12:06:01.544000+00:00,beacon,6c:8b:d3:e1:07:e0,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e0,BGU-WIFI,-59.0,1,2412,,,,0,0,99.99,19,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e0,322.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",BGU-WIFI,beacon,60064.0,,,,Broadcast,Cisco,3754
2025-12-21 12:06:01.550000+00:00,beacon,76:58:79:d7:89:d2,ff:ff:ff:ff:ff:ff,76:58:79:d7:89:d2,D-oneplus,-75.0,1,2412,,,,0,0,99.99,19,,ff:ff:ff:ff:ff:ff,76:58:79:d7:89:d2,283.0,"0,1,3,5,7,42,50,48,59,45,61,127,191,192,221",D-oneplus,beacon,21664.0,,,,Broadcast,,1354
2025-12-21 12:06:01.554000+00:00,beacon,6c:8b:d3:e1:07:e2,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e2,SOP,-59.0,1,2412,,,,0,0,99.99,20,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e2,320.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",SOP,beacon,60096.0,,,,Broadcast,Cisco,3756
2025-12-21 12:06:01.560000+00:00,beacon,6c:8b:d3:e1:07:e3,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e3,just4visitors,-59.0,1,2412,,,,0,0,99.99,20,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e3,308.0,"0,1,3,5,7,32,42,11,70,54,45,61,127,221,133",just4visitors,beacon,60112.0,,,,Broadcast,Cisco,3757
2025-12-21 12:06:01.595000+00:00,beacon,6c:8b:d3:e1:07:ea,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:ea,iotred,-58.0,1,2412,,,,0,0,99.99,21,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:ea,333.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",iotred,beacon,60128.0,,,,Broadcast,Cisco,3758
2025-12-21 12:06:01.647000+00:00,beacon,6c:8b:d3:e1:07:e0,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e0,BGU-WIFI,-57.0,1,2412,,,,0,0,99.99,21,Cisco,ff:ff:ff:ff:ff:ff,6c:8b:d3:e1:07:e0,322.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127,221,133",BGU-WIFI,beacon,60144.0,,,,Broadcast,Cisco,3759
2025-12-21 12:06:01.905000+00:00,heartbeat,nan,nan,nan,,,11,2462,,,,0,0,99.99,863,,,,,,,,,,,,,,
2025-12-21 12:06:02.596000+00:00,beacon,f0:1d:2d:b9:f4:2a,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:2a,iotred,-49.0,1,2412,,,,0,0,99.99,23,Cisco,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:2a,392.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127",iotred,beacon,5600.0,,,,Broadcast,Cisco,350
2025-12-21 12:06:02.596000+00:00,beacon,f0:1d:2d:b9:f4:23,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:23,just4visitors,-47.0,1,2412,,,,0,0,99.99,22,Cisco,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:23,303.0,"0,1,3,5,7,32,42,11,70,45,61,127,221,221,221,221,133,149",just4visitors,beacon,5584.0,,,,Broadcast,Cisco,349
2025-12-21 12:06:02.596000+00:00,beacon,f0:1d:2d:b9:f4:22,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:22,SOP,-49.0,1,2412,,,,0,0,99.99,22,Cisco,ff:ff:ff:ff:ff:ff,f0:1d:2d:b9:f4:22,379.0,"0,1,3,5,7,32,42,48,11,70,54,45,61,127",SOP,beacon,5568.0,,,,Broadcast,Cisco,348
2025-12-21 12:06:02.642000+00:00,beacon,4e:7f:a1:a6:c0:68,ff:ff:ff:ff:ff:ff,4e:7f:a1:a6:c0:68,M-WM-^T-iPhone M-WM-,-52.0,1,2412,,,,0,0,99.99,23,,ff:ff:ff:ff:ff:ff,4e:7f:a1:a6:c0:68,361.0,"0,1,3,5,7,32,35,42,50,48,45,61,127",ה-iPhone של Ron,beacon,24784.0,,,,Broadcast,,1549
2025-12-21 12:06:02.648000+00:00,probe-resp,f0:1d:2d:b9:f4:2a,40:b8:9a:5f:7c:d1,f0:1d:2d:b9:f4:2a,iotred,-48.0,1,2412,,,,0,0,99.99,23,Cisco,40:b8:9a:5f:7c:d1,,386.0,"0,1,3,7,32,42,48,11,70,54,45,61,127",iotred,probe-resp,5664.0,,,,HonHaiPr,,354
